RefName	sample1and2	sample3and4	m5and6	m7and8	TD_pt	TT_pt	length	Col.DMSO.Mo	Col.Tun.Mo	Col.DMSO.Di	Col.Tun.Di	TD.tpm	TT.tpm	CD.tpm	CT.tpm	MD.tpm	MT.tpm	MDvsCD	MTvsCT	CTvsCD	MTvsMD	TTvsTD	Colision_Col.DMSO	Colision_Col.Tun	tiles	CDS.gtf	five_prime_UTR.gtf	three_prime_UTR.gtf	m6aPerc.Total_DMSO2	m6aPerc.Total_Tunica	m6aPerc.CD.m6a	m6aPerc.sample3and4	m6aPerc.MD.m6a	m6aPerc.MT.m6a
AT5G06060	73.5	44.5	45.5	55.5	58.5	48	2087	0.613134	0.624278	0.388093	0.329551	37.60264916726328	23.717397049560045	42.05891450963347	28.649190660367708	32.94474228848193	34.003637779605995	-0.35236337504319704	0.2471947137002908	-0.5539172328905556	0.04564085585293234	-0.6648886208229858	-0.6597999967594658	-0.921686876844029	2	2087	92	226	4.313706897	3.448305153	3.393426271	4.385557554	4.7396382305	4.851383102
AT5G06100	60.5	94	82.5	121.25	128.5	124	2892	0.038176	0.028509	0	0	14.555864193779335	13.55279831403431	16.43245089692612	28.649190660367708	2.2644324051029883	8.528556641713218	-2.859326294343795	-1.748120875341057	0.8019467093957262	1.913152128398464	-0.10300973321487128	-Inf	-Inf	1	2805	115	319	4.721458333	2.079995905	5.460614035	5.307440476	NA	4.7034320175
AT5G06110	56.25	30	39.5	41.5	40	48	3117	0.52812	0.522526	0.184118	0.239115	128.57680037838415	123.10458468581164	112.3081606705731	71.62297665091927	222.3529864784805	249.51911805333555	0.9853890196282168	1.8006559750815578	-0.6489683789655156	0.1662985764878254	-0.06274586300114436	-1.5202351012243878	-1.1277981899620015	3	3080	145	216	1.469297715	1.678975569	2.9479733130000003	2.725735772	1.7513023625	1.89246033
AT5G06120	186	41	70.75	40.5	122	103	9223	0.281724	0.207317	0.153808	0.127508	41.24161521570812	28.234996487571475	29.096663520609432	7.162297665091927	29.341525391248563	35.47720740819997	0.01209014449173277	2.3083980688059462	-2.0223593470904664	0.27394857722374727	-0.5466163846904863	-0.8731519277896993	-0.701250656046917	2	9114	106	436	2.308469167	2.073491947	7.300111111	2.60390625	3.0355870175	3.9781444115
AT5G06130	85.75	63.5	55.5	75.25	78	58.5	2546	0.744632	0.798633	0.698972	0.618266	2.4259773656298895	1.1293998595028594	NA	NA	NA	NA	NA	NA	NA	NA	-1.1030097332148712	-0.09129295217172674	-0.36930501588045817	NA	2493	394	321	2.394840467	2.338447619	3.753094774	3.727258974	2.823812641	2.596827054
AT5G06140	63	42	41.5	45.75	55	37.5	2908	0.453861	0.664574	0.144558	0.184129	95.82610594238062	182.9627772394632	181.94911332755024	157.5705486320224	103.84029217153645	131.37266465814832	-0.8091686729585112	-0.2623327887786109	-0.20753711349777745	0.33929877068212294	0.9330595214926508	-1.650602072326	-1.8517129852906131	1	2908	150	216	2.345535288	2.759319358	2.7664363835	2.643589466	2.7651847839999997	2.6683653065
AT5G06160	260.25	22	48.25	53	106.5	73	4108	0.228611	0.224784	0.127095	0.19786	2.4259773656298895	1.1293998595028594	NA	NA	NA	6.944398225872369	NA	NA	NA	NA	-1.1030097332148712	-0.8469875480058248	-0.18405936688822136	NA	4108	134	297	2.708717292	2.952515625	6.481358025	8.734668803	3.1213242845	3.422817282
AT5G06180	165.25	7	64	156	163	67.5	2943	0.06242	0.055633	0.019061	0.03671	9.703909462519558	9.035198876022877	30.75419968990503	7.162297665091927	5.262320972998021	9.173184133304485	-2.547012280617257	0.3570001209365352	-2.1022890500560836	0.8017233514977088	-0.10300973321487111	-1.7113845477051726	-0.5997677903348121	1	2545.5	69	200	1.855601415	1.687333333	4.010516304499999	4.86125	3.0304697825	2.442060367
AT5G06190	44.75	23	35.5	40.25	81	58	993	0.096427	0.153259	0	0.083108	16.981841559409226	19.199797611548608	70.09411859162876	85.94757198110312	6.729233298582112	6.189181947034234	-3.380779352147665	-3.7956362447051686	0.29416348747844984	-0.12069340507905406	0.1770981859778641	-Inf	-0.882912534368723	1	824.5	66	112	2.395197595	2.487294239	3.0526080245	3.701859756	3.4594808744999996	4.886794449
AT5G06220	64.5	55.5	54	57	96	80	5741	0.369952	0.309806	0.148628	0.080633	63.075411506377186	36.14079550409151	57.585033537256336	50.13608365564349	104.9260998763262	80.34877652419817	0.865607779957715	0.6804267505800422	-0.19984459564441776	-0.3850256250220905	-0.8034494513559642	-1.315632167643763	-1.9419227804431587	3	5706	111	276	1.602969598	1.348466716	3.9866132045	5.236303763	1.950972983	2.3165586815
AT5G06230	104	124	53.5	40	72	55	2247	0.044569	0.018057	0.032713	0.071985	1.2129886828149448	3.388199578508578	NA	NA	NA	NA	NA	NA	NA	NA	1.481952767506285	-0.44617652115933176	1.9951380912022272	NA	1662	82	37	4.676399371	2.663699123	5.237101602999999	6.625527211	5.287920216	4.817311195
AT5G06250	NA	18	57	64.5	NA	36	2473	0.191068	0.065704	0.038675	0	NA	1.1293998595028594	NA	7.162297665091927	2.2324004467395615	7.699614504710505	NA	0.10436373813799923	NA	1.7861903762408824	NA	-2.30461297971238	-Inf	NA	2324	145	228	.	.	NA	.	6.0415625	0.262759009
AT5G06260	68.75	74	52.75	60.25	45	71	2712	0.416577	0.524138	0.365733	0.614925	48.51954731259779	58.72879269414874	76.58135247278129	71.62297665091927	104.73390812614558	169.87073718170086	0.4516635532353281	1.24594296433783	-0.09657066096538444	0.6977087501371174	0.27550189003886	-0.18779238109312077	0.23046375315913653	3	2536	318	163	1.779695906	1.542131604	3.9054642625	3.604972414	1.928780749	1.7961362955000002
AT5G06265	67	119	29.75	53.5	50	84	3290	0.124534	0.14991	0.049955	0.048326	25.47276233911384	38.399595223097215	44.6227825482323	71.62297665091927	11.959522313216707	13.962522309909316	-1.899620712079106	-2.35886289240085	0.6826419996148007	0.2233998192930566	0.5921356852567079	-1.3178386876917068	-1.6332251326571714	1	3069	135	146.5	4.061920252	3.016399247	6.3762901285	3.262131206	5.9538362535000005	8.351610137
AT5G06270	51.75	53	35	53.5	44.5	52	1715	0.177532	0.126029	0.05179	0.109944	4.851954731259778	2.2587997190057187	NA	NA	NA	NA	NA	NA	NA	NA	-1.103009733214871	-1.7773336290941997	-0.19698687057534736	NA	1715	502	464	1.287264403	1.414075269	0.77454169955	0.9925550314	0.94376148705	1.09086323355
AT5G06280	58.5	23	30	42.75	57	41	1352	0.460947	0.454585	0.196546	0.139713	44.88058126415295	40.65839494210293	67.5302505530299	93.10986964619504	17.221843286214728	19.396487978105416	-1.971294344901968	-2.2631386468451615	0.4634001913049211	0.1715558893617277	-0.1425380974015087	-1.2297338750360174	-1.702083813422337	1	983.5	94.5	97	1.288391304	2.161809269	3.146559661	2.373669218	2.3160060920000003	2.6267240965
AT5G06290	62.25	43	51.5	46	63	54	2345	2.930008	2.045293	2.141736	1.153071	556.7618054120558	310.58496136328665	358.1744138472211	279.32960893858524	430.3251373263911	443.3923142790321	0.2647648351566138	0.6666152554828237	-0.3586937748333391	0.04315664549287107	-0.8420722682166455	-0.4521239457650141	-0.8268261831064536	2	2295.5	249.5	310.5	1.415659184	1.696484229	1.928325062	2.447869281	1.874130609	1.9463825695
AT5G06300	50.5	46	73	39.75	97.5	49.5	3859	0.174543	0.075699	0.046696	0.029739	1.2129886828149448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.902211620709406	-1.347918105708645	NA	3859	128	493	2.055626844	4.296790675	4.166515152	9.920357143	2.459496377	5.1146296295
AT5G06310	89.5	10	78.25	74	46	54	2608	0.056324	0.04169	0.017177	0.014586	NA	4.5175994380114375	9.647178650432842	NA	2.2324004467395615	2.302511765596693	-2.1115112428814498	NA	NA	0.04461268815009313	NA	-1.7132717057881393	-1.515117072945866	1	2608	124	155	3.217733333	2.017425296	2.139383082	0.6451612903	3.846885651	1.9795120775
AT5G06320	50.5	46	37.5	47.5	44	43	989	2.430609	5.068333	2.073826	4.994084	128.57680037838412	376.0901532144522	176.22530051967112	50.13608365564349	861.5988747227219	382.8833284166251	2.289595300020742	2.932983632842826	-1.8134998550606989	-1.170111522238615	1.548448179293192	-0.22902297990225337	-0.02129122819357044	3	989	70	222	1.768034512	1.782309524	1.95393920275	1.12388521	2.0725617305	1.886058895
AT5G06340	59.25	56	45.75	39.75	47	45	1795	0.426019	0.762977	0.183276	0.246414	20.620807607854054	40.65839494210294	39.49504647103461	7.162297665091927	19.486275691317715	15.36236608033872	-1.0192133373445948	1.100906050701351	-2.4631773362004568	-0.34305794815451124	0.9794524269771022	-1.2168998973003669	-1.6305553425496742	1	1795	127	222	2.708234327	2.214595353	2.998155725	3.219666667	2.4657437279999996	2.860970452
AT5G06350	124.75	117	59	49	75	28	5954	0.138505	0.102677	0.067952	0.032457	20.620807607854054	6.776399157017156	28.19033165130618	21.48689299527578	32.3394139591436	20.906920535781687	0.19809308424493405	-0.03947630690995904	-0.3917435667644004	-0.6293129579192933	-1.6055100737440542	-1.027350139277234	-1.6615114863302285	2	5907.5	240	163.5	2.888574134	5.372645503	10.5034779865	23.778	4.545404619999999	5.4920167185
AT5G06360	50	33	38	43.75	46.5	40	2030	1.827904	1.989115	1.46145	1.286961	35.1766718016334	49.69359381812581	73.1111525648792	78.7852743160112	82.47396757547685	78.80148103743961	0.1738473175685388	2.967426629710009e-4	0.10783450665158945	-0.06571606825397816	0.498440890294854	-0.3227898315960504	-0.6281583526361006	2	2030	80	271	1.719600794	2.469705303	2.08240605	2.678370647	2.097781468	2.287182097
AT5G06370	47.5	61	37.25	49.5	48.5	50	1607	0.546046	1.602632	0.549311	1.490612	1.2129886828149448	NA	NA	14.324595330183854	NA	NA	NA	NA	NA	NA	NA	0.008600690476495	-0.10453840953971724	NA	1607	179	293	2.092509579	2.241147876	3.748452975	3.076863905	2.4880326065	2.4341599545
AT5G06390	44.5	88	41.5	50.5	49.5	54	3291	0.324231	0.311268	0.075608	0.082547	NA	NA	NA	NA	NA	1.5472954867585584	NA	NA	NA	NA	NA	-2.1004112371185983	-1.9148695782982337	NA	3291	433	328.5	2.488120504	1.724683908	12.0348214265	4.761428571	2.5919646895	3.095369805
AT5G06410	102	104	41.75	60.5	52	50	1791	0.133582	0.143315	0.054067	0.057389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3049054062856635	-1.3203434756708057	NA	1791	25	351	2.401654412	3.049953968	5.80890411	6.498342105	5.6220644355	3.969012172
AT5G06430	54	72.5	47.5	66.25	63	58	1395	0.09349	0.083333	0.045285	0.057681	4.851954731259779	1.1293998595028594	NA	7.162297665091927	2.9658566095316066	3.1314539025994064	NA	-1.1935898367878182	NA	0.07838379211797852	-2.103009733214871	-1.0457788002408572	-0.5307917418499967	NA	1395	215	507	1.996194316	2.10238806	2.270260989	1.660945017	2.514089265	2.6817259665
AT5G06440	56	51	29	86.5	103	105	3080	0.125296	0.117695	0.047078	0.106605	33.963683118818444	24.846796909062896	95.875709773647	93.10986964619504	36.48389526898848	62.46272110376905	-1.3939055833449456	-0.575938681783031	-0.04223125144904906	0.7757356501128656	-0.4509330366351782	-1.4122154209899305	-0.14277792698135805	1	3021	152	202	0.787316	1.401634172	1.0963195674	1.507268519	1.471170942	1.413878912
AT5G06450	57.25	22	35.75	51.5	56.5	56	1649	0.120632	0.152322	0.057228	0.036447	21.833796290669003	27.105596628068625	16.43245089692612	28.649190660367708	8.961633745321674	15.472954867585589	-0.8747140029918073	-0.8887456490966497	0.8019467093957262	0.7879150632908838	0.3120277660639728	-1.0758195674358897	-2.063252352138159	1	1649	117	230	3.26914693	3.069973737	4.9911140075	5.074532847	3.994218065	4.646786295
AT5G06460	69.5	85	33	43.25	55	52	4567	0.386679	0.42084	0.36644	0.384099	63.07541150637712	58.72879269414868	52.159259094717925	28.649190660367708	107.79586061076748	143.52985097772307	1.0473064974731423	2.3247845276603214	-0.864428993278369	0.4130490369088095	-0.10300973321487128	-0.07755942148520849	-0.13179362860063074	3	4567	63	144	1.707001773	1.654570136	5.3234137745000005	6.249736842	2.461761972	2.1211014115
AT5G06470	70.5	70	88.25	26.75	44.5	46.5	995	0.01397	0.011266	0	0	NA	NA	NA	7.162297665091927	NA	2.339374694678982	NA	-1.6142995234770714	NA	NA	NA	-Inf	-Inf	NA	995	151	123	6.666388889	9.809888889	12.69809524	.	9.0422854395	5.272401084
AT5G06530	75	28	44	67.5	71	56	5311	0.850414	0.786079	0.83141	0.593678	38.81563785007824	30.49379620657719	55.021165498657496	28.649190660367708	96.15337900161838	53.289536970464546	0.8053508571370256	0.8953579142400789	-0.9414923167784988	-0.8514852596754456	-0.3481222310514035	-0.03260524707616154	-0.4049936569310111	3	5090	218	497.5	1.768858639	1.334394287	2.3759024579999997	3.385738304	1.6220017595	2.0099256845
AT5G06550	29.75	42	37.75	35.5	52	50	2041	0.117077	0.107901	0.032447	0.020665	4.851954731259779	13.552798314034312	12.211046689031685	28.649190660367708	16.552451040149535	12.378363894068467	0.43885799455822594	-1.2106737439840125	1.2303075149278613	-0.4192242236143769	1.481952767506285	-1.8513006833557224	-2.384446966606544	3	2041	43	174	1.641383745	2.427406188	2.7289868335	5.13421371	2.023315805	2.9475751965
AT5G06560	53	32.5	48.25	44.25	45.5	47	3043	0.115698	0.1496	0.030302	0.068615	7.277932096889668	11.293998595028592	18.089987066221717	14.324595330183854	15.786962918994064	12.304638035903892	-0.19645772289430405	-0.2192921645939224	-0.3366969930542867	-0.35953143475390525	0.6339558609513349	-1.9328790026175575	-1.1245142700993374	2	3043	345.5	373	1.628396791	1.751198029	2.7649065605	2.963227981	2.3497157690000003	2.536728157
AT5G06570	68.5	52	79.25	65.75	36	69	3760	0.325148	0.242894	0.048393	0.184918	3.638966048444834	13.552798314034312	18.54315300087334	7.162297665091927	5.294352931361448	6.189181947034234	-1.808360298834044	-0.21067374398401237	-1.3723921912830674	0.22529436356696417	1.896990266785129	-2.748226266442286	-0.3934411886169899	1	3450.5	74	220.5	1.397442244	1.246167906	1.0570628653	1.180458333	1.815769341	1.9935942535
AT5G06580	56.75	36.5	55	55.5	124	89	5338	0.243075	0.189119	0.14613	0.163569	7.277932096889668	10.164598735525734	12.211046689031685	14.324595330183854	17.253875244578154	21.551548027372952	0.49873356111945927	0.5892971170375523	0.23030751492786136	0.3208710708459544	0.4819527675062853	-0.7341491323647548	-0.209394961077697	3	5338	109	240	3.007764831	2.529107981	7.024057126500001	13.61094444	3.3481073004999997	4.990167659
AT5G06600	59.5	42.5	42.5	48.75	75.5	62	9032	0.905662	1.074884	0.688925	0.791797	162.54048349720267	98.25778777674876	142.15602849117488	136.0836556367466	334.32536035745596	379.4371183147795	1.233777513703241	1.4793670148546263	-0.06298147951869731	0.18260802163268833	-0.7261554278239157	-0.39462579376582474	-0.440978468218583	3	8838	110	437	2.430892998	2.138382319	6.3661926945000005	6.698274633	2.6785911295	2.706941008
AT5G06610	31	112	59.5	62	24	75	3930	0.139737	0.08507	0.042819	0.02727	7.277932096889668	4.5175994380114375	7.989642481137248	14.324595330183854	5.262320972998021	13.096717243824315	-0.6024316994301581	-0.12928914490913923	0.8422915311310156	1.3154340856520346	-0.6879722339360272	-1.7063910642776277	-1.6413357538455795	2	3930	159	102	2.23588015	2.007321937	NA	.	5.2719472785	2.3761314755000003
AT5G06620	NA	90	NA	73	137	56	2506	0.083315	0.055531	0.08259	0.070132	3.638966048444834	3.3881995785085777	NA	14.324595330183854	NA	2.339374694678982	NA	-2.6142995234770714	NA	NA	-0.10300973321487111	-0.0126091505716013	0.33677949471586205	NA	2506	19	120	0	10.62797101	NA	.	NA	NA
AT5G06660	51	40	36.25	39	43	42.5	1176	0.509271	0.686041	0.232802	0.241615	16.981841559409226	12.423398454531451	NA	7.162297665091927	12.692978476008754	17.84919249134686	NA	1.3173644238798985	NA	0.49182816220858616	-0.4509330366351782	-1.1293301140633016	-1.505584775854694	NA	1176	77	507	1.880194704	2.405019841	2.372477324	0.7782638889	2.5178598195	2.4384427520000003
AT5G06680	38.25	22.5	39.25	31.75	18	57	3331	0.116124	0.106925	0.048442	0.058274	NA	NA	NA	NA	NA	1.5472954867585584	NA	NA	NA	NA	NA	-1.2613358377313053	-0.8756749596315406	NA	3331	212	489	1.859868173	1.326840472	5.889876543	.	1.7151345035	2.144908546
AT5G06690	183.5	49	83	85.5	83	60	1646	0.41038	0.235879	0.234428	0.11354	NA	NA	NA	7.162297665091927	NA	NA	NA	NA	NA	NA	NA	-0.8078155274029228	-1.054846336309549	NA	1638	124	348.5	1.395604806	1.391204955	4.1841661255	2.356666667	3.8913317905	2.3936055745
AT5G06700	65	15.5	28	46	53	46	3139	0.672212	0.579746	0.16966	0.228107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9862698301242236	-1.3457102411043258	NA	3139	223	742	1.354771499	1.274665487	2.659574468	.	1.787030246	1.928062309
AT5G06710	68.75	43.5	85	72.5	82	40	2625	0.0805	0.073916	0.034526	0.021989	1.2129886828149448	7.905799016520015	NA	7.162297665091927	6.697201340218685	7.018124084036948	NA	-0.0293370227559154	NA	0.06752711462581161	2.704345188842733	-1.2213055823819354	-1.7491046908957235	NA	2522	187	634	1.028930818	1.805783274	2.42244186	.	2.9259421095000002	3.2743795305
AT5G06750	82	45	38.5	54	61.5	61	2731	0.063308	0.075413	0	0.021847	15.76885287659428	21.458597330554326	50.50172292542234	64.46067898582734	24.1432683349774	25.696258712386523	-1.0647116173642086	-1.3268610616330268	0.3520867769304921	0.08993733266167377	0.4444780620876221	-Inf	-1.7873780581501817	1	2711	228	116	1.971317168	2.48392279	3.19695737	2.575882838	2.5506254325000004	3.002241155
AT5G06770	85.5	78	46.5	47.5	65	68	2309	0.179059	0.178625	0.144798	0.258208	19.407818925039116	12.423398454531451	18.089987066221717	42.97378599055155	26.948965152691876	24.11210029654567	0.5750384976972254	-0.8336995610579262	1.248265507666869	-0.16047255108828243	-0.643578114577574	-0.3063933587627306	0.5315996887102648	3	2279	292	233	4.162218814	3.558240741	4.226922336	2.680225225	3.8721574645	4.5954668535
AT5G06780	59.75	21.5	46.5	53.5	67	40	3356	0.183738	0.270371	0.05806	0.073952	36.38966048444835	40.658394942102944	102.50585445082936	28.649190660367708	57.62927503607082	78.04626475860148	-0.8308325330467257	1.4458352040242142	-1.8391400206679112	0.43752771640302807	0.16002467261892256	-1.6620335529761916	-1.8702793463825975	1	3255.5	140.5	260.5	1.661603253	2.2845819	3.3010438635	5.138304438	2.056573779	2.210328747
AT5G06850	NA	22.5	58.75	50.75	62	52	3565	0.088628	0.072658	0.057326	0.027816	8.490920779704613	6.776399157017156	NA	21.48689299527578	12.725010434372177	10.794205478227621	NA	-0.9931998283527124	NA	-0.237409783504344	-0.32540215455131904	-0.6285729409347938	-1.3852066821825226	NA	3565	113	255	0.9141437309	1.061798077	1.748571429	0.7535652174	1.2951309851	1.2879473785
AT5G06860	71	96	42.25	49	43	56.5	1237	1.462281	0.828807	0.313105	0.265874	92.1871398939358	112.93998595028592	34.975603897799466	7.162297665091927	274.60164934679995	110.77955278691488	2.972919418144119	3.9511253309816654	-2.287854584126687	-1.3096486712891409	0.2929189431162678	-2.2235021218939632	-1.6402934859370797	3	1237	22	152	0.868872549	1.228193939	1.16772659315	.	1.0425525547	1.3674637390000002
AT5G06870	NA	12	36.25	36.5	39	55.5	1250	0.369204	0.216836	0.02612	0.155262	23.04678497348395	22.587997190057184	NA	7.162297665091927	30.776405758469227	26.414612062142368	NA	1.8828418385007104	NA	-0.22048853354961087	-0.02900915177109433	-3.821191381400852	-0.4818995219148423	NA	1250	22	151	1.438863976	0.658578869	NA	.	1.0387865505	1.2834759425
AT5G06910	51.5	26	49	63.75	41.5	44	2279	0.123094	0.127344	0	0.063829	15.76885287659428	15.81159803304003	33.162940159192964	42.97378599055156	21.017251933628657	25.62253285422194	-0.6579978738385655	-0.7460437872465903	0.3738849652162734	0.28583905180824837	0.00390547070164088	-Inf	-0.9964470359307228	1	2279	197	153	2.305627572	1.616397849	2.4234741985	2.833221053	1.5897783955000002	1.798937068
AT5G06930	NA	110	101.75	89	73	89	3825	0.054803	0.030283	0	0.016109	9.703909462519558	4.5175994380114375	NA	7.162297665091927	9.057729620411951	8.491693712630928	NA	0.24562985722418873	NA	-0.09309713903629029	-1.1030097332148712	-Inf	-0.9106411951832556	NA	3493	70	500	1.026353276	1.916122995	NA	.	2.369624781	5.8347692805
AT5G06950	69.5	15	32.25	55.25	73	37.5	3746	0.165618	0.191713	0.16499	0.147886	21.833796290669007	19.199797611548608	45.37398684822466	42.973785990551555	32.01909437550934	50.41612357144117	-0.5029329262511664	0.2304283114172355	-0.07840854551262072	0.6549526921557811	-0.18547189340684425	-0.00548089323535404	-0.3744626864853251	2	3499	107	378	2.912630719	2.557704301	6.6591491705	5.272668651	2.8151346075	2.9802512785
AT5G06960	87.5	51	60.25	63	70	57	2973	0.143523	0.188191	0.050411	0.164091	2.425977365629889	1.1293998595028594	NA	NA	1.4989442839475164	NA	NA	NA	NA	NA	-1.103009733214871	-1.509471473324307	-0.1977015219848284	NA	2973	146	318	3.410387931	2.90409989	4.95900625	2.625375296	2.9814698914999997	3.0549187415
AT5G06980	82.5	36	42.5	55	74	50	2317	0.842009	0.750854	0.308636	0.182541	81.27024174860125	132.13978356183458	200.0391003937719	229.19352528294164	236.09646182134867	250.77245764213345	0.23909439912021432	0.12981261700014843	0.1962842663818642	0.08700248426179819	0.7012657959107621	-1.4479293030089986	-2.040311869897963	2	1880	161	257	2.334401544	2.267450292	2.2583696174999996	2.329011799	2.38264794	2.3675806985000003
AT5G06990	15.5	42	45.5	49	51	73	1181	0.013421	0.011231	0	0.010924	1.2129886828149448	NA	5.87894037719003	7.162297665091927	NA	3.1314539025994064	NA	-1.1935898367878182	0.28486633180886084	NA	NA	-Inf	-0.03998517074981239	NA	1181	273	121	.	.	NA	.	NA	2.116190476
AT5G07000	38.5	35	35.25	30.5	45.5	57.5	1648	0.114804	0.111708	0.068559	0.021832	38.81563785007823	14.68219817353717	62.10447611049149	57.298381320735416	43.27719248429742	54.94742124446998	-0.5210903423889168	-0.06044260825616926	-0.1162028693976347	0.3444448647351128	-1.4025700150737792	-0.7437549376579898	-2.3552163036968907	2	1648	320	283	0.9753186275	1.175990251	1.2283478734000002	0.8371531532	1.09982351	1.221352157
AT5G07010	34.75	16.5	28	19.5	45	26	1778	0.200661	0.138617	0.266603	0.079901	16.981841559409226	11.293998595028592	19.294357300865684	78.7852743160112	24.652500789225456	67.58382564211448	0.35355501512413046	-0.2212479842208521	2.0297470138587306	1.454944014513748	-0.5884365603851132	0.40993276958241304	-0.7948187361498228	3	1778	406	291	0.9836408364	1.316554726	0.83325	0.7802877698	1.00524029305	0.89047487745
AT5G07020	55.25	49.5	45.75	54	61	55	2037	2.943314	1.891614	2.125377	1.793205	334.7848764569247	229.2681714790804	247.97695528059543	157.5705486320224	188.45056431866257	173.1127798715471	-0.39601994072039054	0.1357143269290763	-0.6542081487327486	-0.1224738810832816	-0.5461982728078639	-0.4697226911336	-0.0770772972808863	2	2037	253	167	3.636724044	4.116263085	3.773600796	4.303643478	4.442300190999999	4.5467385055000005
AT5G07030	55	48	26.5	46	32.5	37	2644	1.158702	0.393212	0.772563	0.210423	75.20529833452656	27.105596628068625	15.979284962274498	NA	74.658926572105	14.680875659665162	2.224111913779428	NA	NA	-2.346376743927223	-1.4722435428805898	-0.5847850854731033	-0.9020149452873588	3	2644	254	271	1.710100629	1.961647799	1.27411859	2.873275862	1.7630882735000002	2.2135458275
AT5G07090	45	28	36	38.5	44	43	1786	6.058273	5.755107	2.372078	2.278893	26.685751021928784	15.81159803304003	13.86858285832728	35.811488325459635	27.714453273847344	24.0015115092988	0.9988181722722128	-0.5772972150473562	1.36860210288527	-0.20751328443429923	-0.7550864297945645	-1.35275514065075	-1.3365095635769284	3	1786	50	344	2.930914539	3.027879185	2.979423149	3.237720207	3.129186002	3.1192058925
AT5G07110	NA	54.5	29.5	44	36.5	51.5	928	0.44954	0.389267	0.353146	0.43482	83.69621911423117	66.6345917106687	NA	21.48689299527578	36.772182894259295	35.66152205361143	NA	0.7309113951600669	NA	-0.04424654198111918	-0.3288911406311987	-0.34818473670003974	0.1596582543520874	NA	928	120	156	1.619839842	2.260196429	2.34785	1.881532258	2.318532491	1.8059671855
AT5G07120	47.5	64	37	49	64	67	2662	0.186555	0.19398	0.065124	0.123398	26.685751021928784	21.458597330554326	42.05891450963347	28.649190660367708	32.94474228848193	53.400125757711415	-0.35236337504319704	0.8983487560517309	-0.5539172328905556	0.6967948982043723	-0.314513838408583	-1.518339807794297	-0.652588901415522	2	2491	154.5	170	1.509985119	0.985761035	1.5318188245	3.864637681	2.228232212	1.4495451475
AT5G07150	NA	46	40.25	85.5	67	73.5	2544	0.024053	0.014172	0.014205	0	3.638966048444834	2.2587997190057187	NA	NA	2.264432405102988	3.0577280444348283	NA	NA	NA	0.4333106239549008	-0.6879722339360272	-0.7598180132039204	-Inf	NA	2483.5	136.5	182	4.402634409	2.7196875	NA	.	3.039802827	4.436425748
AT5G07180	NA	77	118.5	66.75	62	35	6148	0.066152	0.041519	0.017651	0.007494	8.490920779704613	5.646999297514296	NA	14.324595330183854	8.961633745321674	7.018124084036948	NA	-1.029337022755915	NA	-0.35267631036838193	-0.5884365603851132	-1.9060348544654664	-2.4699638135072988	NA	5575.5	220.5	304.5	1.582417027	2.190981544	NA	.	3.5680630295	4.373379161
AT5G07220	41.5	34.5	41	45.75	51.5	42	1779	0.543915	0.593746	0.170464	0.281459	127.36381169556918	238.3033703551033	319.58569924549	322.30339492913674	138.3160107023293	155.37417616744713	-1.208234687677045	-1.0526726430955884	0.0122165325733279	0.16777857715478428	0.9038439378261914	-1.6739141216382798	-1.0769211081860677	1	1779	291	311	0.9115429553	0.9979169492	1.20082293	1.117140252	1.486633393	1.2909408765
AT5G07240	42	53.5	30.75	42.75	47	41	2398	0.164169	0.125141	0	0.023244	36.38966048444834	28.234996487571483	57.585033537256336	42.97378599055156	23.185588463641366	17.77546663318228	-1.3124655575137216	-1.2735694508514177	-0.4222370169808657	-0.3833409103185617	-0.3660441390486651	-Inf	-2.428624272864469	1	2271	120	236	1.769843517	1.521610539	1.710522944	1.475772378	2.132617307	2.3470752289999997
AT5G07270	75	86	48.5	58	88	60	3107	0.156086	0.223163	0.208964	0.30498	2.4259773656298895	1.1293998595028594	NA	NA	NA	3.0577280444348283	NA	NA	NA	NA	-1.1030097332148712	0.4209132765830093	0.4506167857137851	NA	3107	260	282	1.810698138	2.045693069	6.1892915175	5.515438596	3.4833644515	2.3281573275
AT5G07290	86.25	94	38	60.75	96	88.5	5862	0.136196	0.133957	0.097633	0.049743	32.7506944360035	28.234996487571483	91.20113963110094	64.46067898582734	32.14722220896304	58.13369577334402	-1.5043577702060875	-0.14904475593802924	-0.5006324672643165	0.8546805470037419	-0.2140410456036147	-0.48024356589661055	-1.429204547788705	1	5862	361.5	484	2.438048309	2.59494554	5.026688016	6.775668168	3.571067447	3.529892636
AT5G07300	66.5	21	57.75	61.5	52.5	50	3543	0.387193	0.399035	0.131226	0.197537	57.0104680923024	71.15219114868013	44.6227825482323	78.7852743160112	80.87892741643904	85.56156461790054	0.8579833862350777	0.11903686246504493	0.8201455233647357	0.08119899959470304	0.3196813386074078	-1.5609992790334406	-1.0143923880725332	3	3543	270	227	1.839223868	1.859199507	3.4510090475000004	1.3443379	1.860992921	1.9840360445000005
