ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	EventType	event_id	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM
6629	ENSG00000169223.16	LMAN2	chr5	-	NA	NA	NA	NA	NA	NA	6629	361,471,606	98,182,91	623,684,766	64,45,78	2881	149	5.77493719511e-10	2.0708722152289193e-8	0.16,0.118,0.256	0.335,0.44,0.337	-0.193	NA	NA	NA	NA	RI	chr5|-|177334283|177337250|177334283|177334403|177337135|177337250	2.0708722152289193e-8	-0.193	0.178	0.3706666666666667	4069	NA	NA	NA	NA	177334283	177334403	177337135	177337250	NA	NA	NA	NA	NA	NA	NA	177334283	177337250	27,17,54,47,54,65	13,2,13,52,14,44	321,452,539,524,616,657	98,182,91,64,45,78	NA	NA	NA	NA	NA	6629	chr5	-	NA	NA	NA	NA	NA	NA	6629	331,480,593	114,225,149	612,699,760	70,89,122	2881	149	3.33066907388e-16	3.35231842286022e-14	0.131,0.099,0.171	0.311,0.289,0.244	-0.148	NA	NA	NA	NA	3.35231842286022e-14	-0.148	0.13366666666666668	0.2813333333333333	4244	NA	NA	NA	NA	177334283	177334403	177337135	177337250	NA	NA	NA	NA	NA	NA	NA	177334283	177337250	20,60,35,69,82,66	8,21,11,29,14,12	303,399,547,514,603,682	114,225,149,70,89,122	NA	NA	NA	NA	NA
6643	ENSG00000133706.20	LARS1	chr5	-	NA	NA	NA	NA	NA	NA	6643	1228,1024,1272	199,189,251	1167,1197,1497	131,116,182	1937	149	2.74314575199e-6	3.746318430111955e-5	0.322,0.294,0.28	0.407,0.443,0.388	-0.114	NA	NA	NA	NA	RI	chr5|-|146130017|146133081|146130017|146131109|146132897|146133081	3.746318430111955e-5	-0.114	0.2986666666666667	0.4126666666666667	8453	NA	NA	NA	NA	146130017	146131109	146132897	146133081	NA	NA	NA	NA	NA	NA	NA	146130017	146133081	62,37,125,97,54,88	86,22,72,50,68,74	1080,965,1075,1020,1075,1335	199,189,251,131,116,182	NA	NA	NA	NA	NA	6643	chr5	-	NA	NA	NA	NA	NA	NA	6643	1024,1031,1421	188,265,222	1025,1123,1258	121,120,187	1937	149	1.1905936106e-4	8.8875090413021e-4	0.295,0.23,0.33	0.395,0.419,0.341	-0.1	NA	NA	NA	NA	8.8875090413021e-4	-0.1	0.28500000000000003	0.385	7985	NA	NA	NA	NA	146130017	146131109	146132897	146133081	NA	NA	NA	NA	NA	NA	NA	146130017	146133081	71,76,101,49,91,105	27,54,61,51,41,117	926,901,1259,925,991,1036	188,265,222,121,120,187	NA	NA	NA	NA	NA
6675	ENSG00000102393.15	GLA	chrX	-	NA	NA	NA	NA	NA	NA	6675	270,304,359	102,142,151	328,307,448	44,86,96	1023	149	3.14376008947e-5	3.0454244658183e-4	0.278,0.238,0.257	0.521,0.342,0.405	-0.165	NA	NA	NA	NA	RI	chrX|-|101400665|101401809|101400665|101400757|101401631|101401809	3.0454244658183e-4	-0.165	0.25766666666666665	0.4226666666666667	2637	NA	NA	NA	NA	101400665	101400757	101401631	101401809	NA	NA	NA	NA	NA	NA	NA	101400665	101401809	43,26,58,52,54,64	29,77,45,69,59,83	198,201,256,207,194,301	102,142,151,44,86,96	NA	NA	NA	NA	NA	6675	chrX	-	NA	NA	NA	NA	NA	NA	6675	209,415,375	82,180,132	222,396,351	59,72,56	1023	149	3.35129995965e-6	4.315245299856365e-5	0.271,0.251,0.293	0.354,0.445,0.477	-0.154	NA	NA	NA	NA	4.315245299856365e-5	-0.154	0.27166666666666667	0.42533333333333334	2549	NA	NA	NA	NA	101400665	101400757	101401631	101401809	NA	NA	NA	NA	NA	NA	NA	101400665	101401809	42,51,39,31,61,63	44,70,76,38,75,51	123,294,260,153,260,237	82,180,132,59,72,56	NA	NA	NA	NA	NA
6712	ENSG00000170791.18	CHCHD7	chr8	+	NA	NA	NA	NA	NA	NA	6712	410,340,382	25,32,41	568,469,755	14,3,23	2909	149	9.68245193245e-7	1.5065526843384242e-5	0.457,0.352,0.323	0.675,0.889,0.627	-0.353	NA	NA	NA	NA	RI	chr8|+|56211788|56214667|56211788|56211837|56214597|56214667	1.5065526843384242e-5	-0.353	0.37733333333333335	0.7303333333333334	3062	NA	NA	NA	NA	56211788	56211837	56214597	56214667	NA	NA	NA	NA	NA	NA	NA	56211788	56214667	13,12,15,13,31,31	47,13,38,22,46,67	350,315,329,533,392,657	25,32,41,14,3,23	NA	NA	NA	NA	NA	6712	chr8	+	NA	NA	NA	NA	NA	NA	6712	415,290,489	24,18,18	776,562,641	9,14,6	2909	149	5.97602540198e-6	7.146379683674698e-5	0.47,0.452,0.582	0.815,0.673,0.845	-0.276	NA	NA	NA	NA	7.146379683674698e-5	-0.276	0.5013333333333333	0.7776666666666666	3262	NA	NA	NA	NA	56211788	56211837	56214597	56214667	NA	NA	NA	NA	NA	NA	NA	56211788	56214667	26,6,7,24,18,16	22,28,26,43,43,56	367,256,456,709,501,569	24,18,18,9,14,6	NA	NA	NA	NA	NA
6773	ENSG00000197694.19	SPTAN1	chr9	+	NA	NA	NA	NA	NA	NA	6773	529,405,277	375,245,318	533,375,599	150,144,201	1242	149	3.33066907388e-16	3.5213211656952e-14	0.145,0.165,0.095	0.299,0.238,0.263	-0.132	NA	NA	NA	NA	RI	chr9|+|128598962|128600115|128598962|128598986|128600079|128600115	3.5213211656952e-14	-0.132	0.135	0.26666666666666666	4151	NA	NA	NA	NA	128598962	128598986	128600079	128600115	NA	NA	NA	NA	NA	NA	NA	128598962	128600115	218,31,63,178,117,188	58,78,94,51,69,80	253,296,120,304,189,331	375,245,318,150,144,201	NA	NA	NA	NA	NA	6773	chr9	+	NA	NA	NA	NA	NA	NA	6773	353,505,365	332,436,365	605,400,396	152,178,181	1242	149	2.34579022873e-12	1.23184584272178e-10	0.113,0.122,0.107	0.323,0.212,0.208	-0.134	NA	NA	NA	NA	1.23184584272178e-10	-0.134	0.114	0.24766666666666667	4268	NA	NA	NA	NA	128598962	128598986	128600079	128600115	NA	NA	NA	NA	NA	NA	NA	128598962	128600115	115,160,167,191,101,100	38,56,57,113,73,66	200,289,141,301,226,230	332,436,365,152,178,181	NA	NA	NA	NA	NA
6829	ENSG00000075624.17	ACTB	chr7	-	NA	NA	NA	NA	NA	NA	6829	2001,2060,2719	553,570,846	4389,4622,6137	679,726,1026	590	149	2.60129695562e-11	1.1903845471538686e-9	0.477,0.477,0.448	0.62,0.617,0.602	-0.146	NA	NA	NA	NA	RI	chr7|-|5528280|5529400|5528280|5528719|5529160|5529400	1.1903845471538686e-9	-0.146	0.4673333333333333	0.613	26328	NA	NA	NA	NA	5528280	5528719	5529160	5529400	NA	NA	NA	NA	NA	NA	NA	5528280	5529400	419,500,622,974,1044,1522	273,189,322,554,608,880	1309,1371,1775,2861,2970,3735	553,570,846,679,726,1026	NA	NA	NA	NA	NA	6829	chr7	-	NA	NA	NA	NA	NA	NA	6829	1707,1712,2810	728,685,956	3667,4099,4976	549,680,1055	590	149	0	0	0.372,0.387,0.426	0.628,0.604,0.544	-0.197	NA	NA	NA	NA	0	-0.197	0.395	0.592	23624	NA	NA	NA	NA	5528280	5528719	5529160	5529400	NA	NA	NA	NA	NA	NA	NA	5528280	5529400	431,417,601,768,976,1095	206,225,373,403,456,725	1070,1070,1836,2496,2667,3156	728,685,956,549,680,1055	NA	NA	NA	NA	NA
6872	ENSG00000112855.17	HARS2	chr5	+	NA	NA	NA	NA	NA	NA	6872	24,12,38	8,0,3	30,29,24	3,0,0	240	149	0.00329205710013	0.01471129223420573	0.651,1.0,0.887	0.861,1.0,1.0	-0.108	NA	NA	NA	NA	RI	chr5|+|140691452|140691756|140691452|140691515|140691606|140691756	0.01471129223420573	-0.108	0.846	0.9536666666666667	171	NA	NA	NA	NA	140691452	140691515	140691606	140691756	NA	NA	NA	NA	NA	NA	NA	140691452	140691756	5,12,17,12,8,8	21,12,38,25,29,23	0,0,0,0,0,0	8,0,3,3,0,0	NA	NA	NA	NA	NA	6872	chr5	+	NA	NA	NA	NA	NA	NA	6872	47,21,19	4,0,5	52,16,27	0,0,0	240	149	7.19606986578e-5	5.8331632106638e-4	0.879,1.0,0.702	1.0,1.0,1.0	-0.14	NA	NA	NA	NA	5.8331632106638e-4	-0.14	0.8603333333333333	1	191	NA	NA	NA	NA	140691452	140691515	140691606	140691756	NA	NA	NA	NA	NA	NA	NA	140691452	140691756	23,14,11,8,11,15	43,19,17,52,16,27	0,0,0,0,0,0	4,0,5,0,0,0	NA	NA	NA	NA	NA
7170	ENSG00000182150.19	ERCC6L2	chr9	+	NA	NA	NA	NA	NA	NA	7170	71,16,63	20,38,51	109,54,106	17,28,48	1425	149	0.00825312899658	0.03045017268774281	0.271,0.042,0.114	0.401,0.168,0.188	-0.11	NA	NA	NA	NA	RI	chr9|+|95970575|95973088|95970575|95970656|95971932|95973088	0.03045017268774281	-0.11	0.14233333333333334	0.25233333333333335	621	NA	NA	NA	NA	95970575	95970656	95971932	95973088	NA	NA	NA	NA	NA	NA	NA	95970575	95973088	0,0,5,0,2,1	8,8,16,4,3,21	63,8,42,105,49,84	20,38,51,17,28,48	NA	NA	NA	NA	NA	7170	chr9	+	NA	NA	NA	NA	NA	NA	7170	35,41,68	50,35,37	125,23,59	9,23,11	1425	149	0.00365917521974	0.01567773862686478	0.068,0.109,0.161	0.592,0.095,0.359	-0.236	NA	NA	NA	NA	0.01567773862686478	-0.236	0.11266666666666666	0.3486666666666667	516	NA	NA	NA	NA	95970575	95970656	95971932	95973088	NA	NA	NA	NA	NA	NA	NA	95970575	95973088	0,0,6,5,3,10	12,12,5,10,10,3	23,29,57,110,10,46	50,35,37,9,23,11	NA	NA	NA	NA	NA
7566	ENSG00000166598.16	HSP90B1	chr12	+	NA	NA	NA	NA	NA	NA	7566	2792,2668,2460	843,1532,941	2083,2159,2843	226,319,516	567	149	3.2981395392500004e-12	1.8554304270349542e-10	0.465,0.314,0.407	0.708,0.64,0.591	-0.251	NA	NA	NA	NA	RI	chr12|+|103943073|103943874|103943073|103943319|103943737|103943874	1.8554304270349542e-10	-0.251	0.3953333333333333	0.6463333333333333	19382	NA	NA	NA	NA	103943073	103943319	103943737	103943874	NA	NA	NA	NA	NA	NA	NA	103943073	103943874	923,905,812,686,742,919	883,955,736,715,662,884	986,808,912,682,755,1040	843,1532,941,226,319,516	NA	NA	NA	NA	NA	7566	chr12	+	NA	NA	NA	NA	NA	NA	7566	1729,2691,2397	784,2721,1300	2031,2564,2155	265,472,331	567	149	0	0	0.367,0.206,0.326	0.668,0.588,0.631	-0.329	NA	NA	NA	NA	0	-0.329	0.29966666666666664	0.629	19440	NA	NA	NA	NA	103943073	103943319	103943737	103943874	NA	NA	NA	NA	NA	NA	NA	103943073	103943874	600,924,826,658,793,616	586,814,793,675,825,831	543,953,778,698,946,708	784,2721,1300,265,472,331	NA	NA	NA	NA	NA
7694	ENSG00000052749.14	RRP12	chr10	-	NA	NA	NA	NA	NA	NA	7694	465,567,517	118,72,133	1275,914,1153	176,139,108	1140	149	0.0111807699225	0.03902133247852589	0.34,0.507,0.337	0.486,0.462,0.583	-0.116	NA	NA	NA	NA	RI	chr10|-|97370922|97372166|97370922|97371081|97372072|97372166	0.03902133247852589	-0.116	0.39466666666666667	0.5103333333333333	5637	NA	NA	NA	NA	97370922	97371081	97372072	97372166	NA	NA	NA	NA	NA	NA	NA	97370922	97372166	45,56,48,126,89,88	39,42,49,151,111,160	381,469,420,998,714,905	118,72,133,176,139,108	NA	NA	NA	NA	NA	7694	chr10	-	NA	NA	NA	NA	NA	NA	7694	488,534,551	121,207,148	1152,929,1174	244,100,154	1140	149	1.19784522381e-5	1.2780542944502e-4	0.345,0.252,0.327	0.382,0.548,0.499	-0.168	NA	NA	NA	NA	1.2780542944502e-4	-0.168	0.308	0.47633333333333333	5802	NA	NA	NA	NA	97370922	97371081	97372072	97372166	NA	NA	NA	NA	NA	NA	NA	97370922	97372166	68,37,44,96,85,151	66,48,41,136,111,145	354,449,466,920,733,878	121,207,148,244,100,154	NA	NA	NA	NA	NA
7779	ENSG00000055609.21	KMT2C	chr7	-	NA	NA	NA	NA	NA	NA	7779	183,116,123	38,82,142	219,275,338	40,88,88	1613	149	5.11719987075e-4	0.00321173690966622	0.308,0.116,0.074	0.336,0.224,0.262	-0.108	NA	NA	NA	NA	RI	chr7|-|152154266|152156057|152154266|152154445|152155909|152156057	0.00321173690966622	-0.108	0.166	0.274	1732	NA	NA	NA	NA	152154266	152154445	152155909	152156057	NA	NA	NA	NA	NA	NA	NA	152154266	152156057	8,11,27,16,17,52	10,5,1,7,25,19	165,100,95,196,233,267	38,82,142,40,88,88	NA	NA	NA	NA	NA	7779	chr7	-	NA	NA	NA	NA	NA	NA	7779	96,88,144	84,87,71	316,336,278	43,105,46	1613	149	1.4220846722400002e-12	7.951823458942001e-11	0.095,0.085,0.158	0.404,0.228,0.358	-0.217	NA	NA	NA	NA	7.951823458942001e-11	-0.217	0.11266666666666666	0.33	1694	NA	NA	NA	NA	152154266	152154445	152155909	152156057	NA	NA	NA	NA	NA	NA	NA	152154266	152156057	14,8,3,31,69,22	0,11,0,23,2,9	82,69,141,262,265,247	84,87,71,43,105,46	NA	NA	NA	NA	NA
7817	ENSG00000111144.10	LTA4H	chr12	-	NA	NA	NA	NA	NA	NA	7817	1645,1269,1807	53,73,137	1754,1775,2510	25,36,68	4188	149	1.82255041978e-5	1.9038976446492e-4	0.525,0.382,0.319	0.714,0.637,0.568	-0.231	NA	NA	NA	NA	RI	chr12|-|96009093|96013258|96009093|96009148|96013187|96013258	1.9038976446492e-4	-0.231	0.4086666666666667	0.6396666666666666	11152	NA	NA	NA	NA	96009093	96009148	96013187	96013258	NA	NA	NA	NA	NA	NA	NA	96009093	96013258	62,56,81,60,71,141	62,21,26,30,29,39	1521,1192,1700,1664,1675,2330	53,73,137,25,36,68	NA	NA	NA	NA	NA	7817	chr12	-	NA	NA	NA	NA	NA	NA	7817	1195,1690,1769	75,106,170	1986,1981,1796	70,40,76	4188	149	5.5106820005e-6	6.6558017202039e-5	0.362,0.362,0.27	0.502,0.638,0.457	-0.201	NA	NA	NA	NA	6.6558017202039e-5	-0.201	0.3313333333333333	0.5323333333333333	10954	NA	NA	NA	NA	96009093	96009148	96013187	96013258	NA	NA	NA	NA	NA	NA	NA	96009093	96013258	45,52,95,55,109,61	11,39,18,25,28,40	1139,1599,1656,1906,1844,1695	75,106,170,70,40,76	NA	NA	NA	NA	NA
7826	ENSG00000160014.17	CALM3	chr19	+	NA	NA	NA	NA	NA	NA	7826	705,754,674	62,69,60	669,616,689	39,14,45	2488	149	0.00731189523884	0.02754087322147843	0.405,0.396,0.402	0.507,0.725,0.478	-0.169	NA	NA	NA	NA	RI	chr19|+|46605826|46608340|46605826|46605857|46608196|46608340	0.02754087322147843	-0.169	0.401	0.57	4396	NA	NA	NA	NA	46605826	46605857	46608196	46608340	NA	NA	NA	NA	NA	NA	NA	46605826	46608340	20,45,50,51,61,32	48,73,60,64,55,35	637,636,564,554,500,622	62,69,60,39,14,45	NA	NA	NA	NA	NA	7826	chr19	+	NA	NA	NA	NA	NA	NA	7826	613,715,794	64,59,83	550,645,553	24,40,38	2488	149	0.00154704480738	0.00765159999325783	0.365,0.421,0.364	0.578,0.491,0.466	-0.128	NA	NA	NA	NA	0.00765159999325783	-0.128	0.3833333333333333	0.5116666666666667	4178	NA	NA	NA	NA	46605826	46605857	46608196	46608340	NA	NA	NA	NA	NA	NA	NA	46605826	46608340	30,31,47,29,46,23	35,116,67,57,43,52	548,568,680,464,556,478	64,59,83,24,40,38	NA	NA	NA	NA	NA
7847	ENSG00000120885.22	CLU	chr8	-	NA	NA	NA	NA	NA	NA	7847	20,0,45	11,37,33	161,135,310	25,22,87	1293	149	2.42583730881e-13	1.7708612354313002e-11	0.173,0.0,0.136	0.426,0.414,0.291	-0.274	NA	NA	NA	NA	RI	chr8|-|27598459|27600009|27598459|27598635|27599779|27600009	1.7708612354313002e-11	-0.274	0.103	0.377	886	NA	NA	NA	NA	27598459	27598635	27599779	27600009	NA	NA	NA	NA	NA	NA	NA	27598459	27600009	4,0,4,8,32,41	0,0,5,16,5,16	16,0,36,137,98,253	11,37,33,25,22,87	NA	NA	NA	NA	NA	7847	chr8	-	NA	NA	NA	NA	NA	NA	7847	38,56,34	29,125,25	222,106,228	47,11,23	1293	149	0	0	0.131,0.049,0.135	0.352,0.526,0.533	-0.365	NA	NA	NA	NA	0	-0.365	0.10500000000000001	0.4703333333333333	944	NA	NA	NA	NA	27598459	27598635	27599779	27600009	NA	NA	NA	NA	NA	NA	NA	27598459	27600009	0,10,9,18,5,23	0,3,0,43,1,20	38,43,25,161,100,185	29,125,25,47,11,23	NA	NA	NA	NA	NA
7902	ENSG00000168615.13	ADAM9	chr8	+	NA	NA	NA	NA	NA	NA	7902	92,35,81	65,99,110	135,109,168	59,91,62	1173	149	6.84526294537e-8	1.4524274180279877e-6	0.152,0.043,0.086	0.225,0.132,0.256	-0.111	NA	NA	NA	NA	RI	chr8|+|39016117|39017414|39016117|39016194|39017218|39017414	1.4524274180279877e-6	-0.111	0.09366666666666666	0.20433333333333334	1106	NA	NA	NA	NA	39016117	39016194	39017218	39017414	NA	NA	NA	NA	NA	NA	NA	39016117	39017414	4,12,6,24,4,36	4,0,19,18,17,15	84,23,56,93,88,117	65,99,110,59,91,62	NA	NA	NA	NA	NA	7902	chr8	+	NA	NA	NA	NA	NA	NA	7902	67,51,39	82,129,101	119,81,195	68,70,47	1173	149	2.38479014314e-10	8.572468853822892e-9	0.094,0.048,0.047	0.182,0.128,0.345	-0.155	NA	NA	NA	NA	8.572468853822892e-9	-0.155	0.063	0.21833333333333332	1049	NA	NA	NA	NA	39016117	39016194	39017218	39017414	NA	NA	NA	NA	NA	NA	NA	39016117	39017414	0,1,10,7,12,11	0,1,6,16,0,49	67,49,23,96,69,135	82,129,101,68,70,47	NA	NA	NA	NA	NA
8032	ENSG00000115392.13	FANCL	chr2	-	NA	NA	NA	NA	NA	NA	8032	105,68,52	16,7,0	52,78,69	0,0,1	3180	149	1.46983211832e-5	1.5647587759615e-4	0.235,0.313,1.0	1.0,1.0,0.764	-0.405	NA	NA	NA	NA	RI	chr2|-|58226727|58229874|58226727|58226782|58229813|58229874	1.5647587759615e-4	-0.405	0.516	0.9213333333333333	448	NA	NA	NA	NA	58226727	58226782	58229813	58229874	NA	NA	NA	NA	NA	NA	NA	58226727	58229874	0,1,1,6,8,0	0,0,0,3,4,8	105,67,51,43,66,61	16,7,0,0,0,1	NA	NA	NA	NA	NA	8032	chr2	-	NA	NA	NA	NA	NA	NA	8032	57,89,112	0,0,0	36,79,40	0,16,0	3180	149	0.0033561924682	0.01462341004001428	1.0,1.0,1.0	1.0,0.188,1.0	0.271	NA	NA	NA	NA	0.01462341004001428	0.271	1	0.7293333333333334	429	NA	NA	NA	NA	58226727	58226782	58229813	58229874	NA	NA	NA	NA	NA	NA	NA	58226727	58229874	8,1,0,2,10,0	0,1,3,0,0,0	49,87,109,34,69,40	0,0,0,0,16,0	NA	NA	NA	NA	NA
8042	ENSG00000033011.14	ALG1	chr16	+	NA	NA	NA	NA	NA	NA	8042	164,108,152	0,0,14	48,65,103	0,0,0	2290	149	9.98262700339e-4	0.00560562900959592	1.0,1.0,0.414	1.0,1.0,1.0	-0.195	NA	NA	NA	NA	RI	chr16|+|5073152|5075536|5073152|5073256|5075397|5075536	0.00560562900959592	-0.195	0.8046666666666666	1	654	NA	NA	NA	NA	5073152	5073256	5075397	5075536	NA	NA	NA	NA	NA	NA	NA	5073152	5075536	11,17,24,2,3,9	24,20,22,13,8,8	129,71,106,33,54,86	0,0,14,0,0,0	NA	NA	NA	NA	NA	8042	chr16	+	NA	NA	NA	NA	NA	NA	8042	91,86,166	4,4,1	44,92,79	0,0,2	2290	149	0.00143223921559	0.00718379785959136	0.597,0.583,0.915	1.0,1.0,0.72	-0.208	NA	NA	NA	NA	0.00718379785959136	-0.208	0.6983333333333334	0.9066666666666666	569	NA	NA	NA	NA	5073152	5073256	5075397	5075536	NA	NA	NA	NA	NA	NA	NA	5073152	5075536	1,9,4,0,3,15	14,42,41,3,7,26	76,35,121,41,82,38	4,4,1,0,0,2	NA	NA	NA	NA	NA
8088	ENSG00000206503.14	HLA-A	chr6	+	NA	NA	NA	NA	NA	NA	8088	583,465,539	218,496,391	462,595,760	183,203,347	390	149	0.0110363351797	0.03865181420309999	0.505,0.264,0.345	0.491,0.528,0.456	-0.12	NA	NA	NA	NA	RI	chr6|+|29942756|29943543|29942756|29943026|29943267|29943543	0.03865181420309999	-0.12	0.37133333333333335	0.4916666666666667	5242	NA	NA	NA	NA	29942756	29943026	29943267	29943543	NA	NA	NA	NA	NA	NA	NA	29942756	29943543	288,217,291,237,290,391	84,51,88,66,114,149	211,197,160,159,191,220	218,496,391,183,203,347	NA	NA	NA	NA	NA	8088	chr6	+	NA	NA	NA	NA	NA	NA	8088	428,547,737	269,802,457	525,546,658	190,286,248	390	149	8.30853980808e-5	6.5247427699603e-4	0.378,0.207,0.381	0.514,0.422,0.503	-0.158	NA	NA	NA	NA	6.5247427699603e-4	-0.158	0.322	0.4796666666666667	5693	NA	NA	NA	NA	29942756	29943026	29943267	29943543	NA	NA	NA	NA	NA	NA	NA	29942756	29943543	225,270,373,266,274,360	60,94,121,69,83,69	143,183,243,190,189,229	269,802,457,190,286,248	NA	NA	NA	NA	NA
8090	ENSG00000206503.14	HLA-A	chr6	+	NA	NA	NA	NA	NA	NA	8090	743,608,740	371,749,531	734,892,1222	304,350,530	727	149	4.61887525816e-6	5.950198126688471e-5	0.291,0.143,0.222	0.331,0.343,0.321	-0.113	NA	NA	NA	NA	RI	chr6|+|29943267|29944397|29943267|29943543|29944121|29944397	5.950198126688471e-5	-0.113	0.21866666666666665	0.33166666666666667	7774	NA	NA	NA	NA	29943267	29943543	29944121	29944397	NA	NA	NA	NA	NA	NA	NA	29943267	29944397	189,186,195,180,234,276	53,40,63,65,73,142	501,382,482,489,585,804	371,749,531,304,350,530	NA	NA	NA	NA	NA	8090	chr6	+	NA	NA	NA	NA	NA	NA	8090	494,739,874	404,1094,750	715,733,817	414,332,490	727	149	1.28134947097e-10	4.866710349174736e-9	0.2,0.122,0.193	0.261,0.312,0.255	-0.104	NA	NA	NA	NA	4.866710349174736e-9	-0.104	0.17166666666666666	0.276	7856	NA	NA	NA	NA	29943267	29943543	29944121	29944397	NA	NA	NA	NA	NA	NA	NA	29943267	29944397	129,145,213,166,178,208	66,103,102,56,63,57	299,491,559,493,492,552	404,1094,750,414,332,490	NA	NA	NA	NA	NA
8093	ENSG00000206503.14	HLA-A	chr6	+	NA	NA	NA	NA	NA	NA	8093	926,1092,1051	381,842,679	1133,1315,1497	309,369,556	591	149	3.29234826846e-7	5.903122684852843e-6	0.38,0.246,0.281	0.48,0.473,0.404	-0.15	NA	NA	NA	NA	RI	chr6|+|29944499|29945091|29944499|29944616|29945058|29945091	5.903122684852843e-6	-0.15	0.30233333333333334	0.4523333333333333	10150	NA	NA	NA	NA	29944499	29944616	29945058	29945091	NA	NA	NA	NA	NA	NA	NA	29944499	29945091	80,137,121,101,117,139	199,217,299,266,344,394	647,738,631,766,854,964	381,842,679,309,369,556	NA	NA	NA	NA	NA	8093	chr6	+	NA	NA	NA	NA	NA	NA	8093	858,1128,1243	349,1117,717	1060,1060,1229	299,428,482	591	149	5.38842893286e-4	0.00315011832773877	0.383,0.203,0.304	0.472,0.384,0.391	-0.119	NA	NA	NA	NA	0.00315011832773877	-0.119	0.2966666666666667	0.4156666666666667	9970	NA	NA	NA	NA	29944499	29944616	29945058	29945091	NA	NA	NA	NA	NA	NA	NA	29944499	29945091	86,108,131,105,135,124	178,279,328,274,276,278	594,741,784,681,649,827	349,1117,717,299,428,482	NA	NA	NA	NA	NA
8224	ENSG00000173812.11	EIF1	chr17	+	NA	NA	NA	NA	NA	NA	8224	220,296,431	173,277,334	499,512,809	261,229,479	295	149	7.75000224273e-6	9.017649668390962e-5	0.391,0.351,0.395	0.491,0.53,0.46	-0.115	NA	NA	NA	NA	RI	chr17|+|41689777|41690189|41689777|41689941|41690087|41690189	9.017649668390962e-5	-0.115	0.379	0.4936666666666667	4520	NA	NA	NA	NA	41689777	41689941	41690087	41690189	NA	NA	NA	NA	NA	NA	NA	41689777	41690189	94,97,175,250,199,366	122,165,255,246,309,423	4,34,1,4,4,24	173,277,334,261,229,479	NA	NA	NA	NA	NA	8224	chr17	+	NA	NA	NA	NA	NA	NA	8224	162,307,300	234,356,428	401,397,631	211,225,328	295	149	0	0	0.259,0.303,0.261	0.49,0.471,0.493	-0.21	NA	NA	NA	NA	0	-0.21	0.2743333333333333	0.48466666666666663	3980	NA	NA	NA	NA	41689777	41689941	41690087	41690189	NA	NA	NA	NA	NA	NA	NA	41689777	41690189	66,130,118,141,142,256	86,177,178,254,243,325	10,0,4,6,12,50	234,356,428,211,225,328	NA	NA	NA	NA	NA
