ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
263	ENSG00000125520	SLC2A4RG	chr20	+							263	54,113,121	134,164,208	5,4,27	87,143,174	222	149	0.0	0.0	0.213,0.316,0.281	0.037,0.018,0.094	0.22					RI	chr20|+|63741868|63742230|63741868|63742056|63742129|63742230	0.0	0.22	0.27	0.0496666666666666	1234					63741868	63742056	63742129	63742230								63741868	63742230	45,46,84,2,2,18	38,86,78,3,2,25	0,0,0,0,0,0	134,164,208,87,143,174						263	chr20	+							263	69,139,116	90,168,150	24,23,26	68,100,108	222	149	2.77656786452e-11	1.2329186274879615e-09	0.34,0.357,0.342	0.192,0.134,0.139	0.191					1.2329186274879615e-09	0.191	0.3463333333333333	0.155	1081					63741868	63742056	63742129	63742230								63741868	63742230	47,74,80,19,12,11	45,105,82,9,19,25	0,0,1,0,0,0	90,168,150,68,100,108						0.0	0.22	20	+	63741868	63742230	63741868	63742056	63742129	63742230	362	0	289	0	True	False	1.0		289	1	True	True	289	True	1.0	True	1	False	ENST00000491109	ENST00000491109	ENST00000266077;ENST00000473157;ENST00000474248;ENST00000482718;ENST00000485897;ENST00000493772	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
267	ENSG00000101246	ARFRP1	chr20	-							267	195,287,319	250,248,327	105,88,159	170,180,288	220	149	5.30432332513e-06	6.656464853498626e-05	0.346,0.439,0.398	0.295,0.249,0.272	0.122					RI	chr20|-|63698642|63700702|63698642|63700530|63700601|63700702	6.656464853498626e-05	0.122	0.3943333333333333	0.272	2616					63698642	63700530	63700601	63700702								63698642	63700702	104,188,213,73,58,111	147,201,196,67,55,85	0,0,0,0,0,0	250,248,327,170,180,288						267	chr20	-							267	194,230,315	213,196,356	73,113,78	160,174,192	220	149	1.56339118207e-07	3.075348321993723e-06	0.382,0.443,0.375	0.236,0.305,0.216	0.148					3.075348321993723e-06	0.148	0.4	0.2523333333333333	2294					63698642	63700530	63700601	63700702								63698642	63700702	125,149,192,33,62,45	128,165,220,57,81,38	0,0,0,0,0,0	213,196,356,160,174,192						6.656464853498626e-05	0.122	20	-	63698642	63700702	63698642	63700530	63700601	63700702	2060	0	1066	0	True	False	1.0		1066	1	True	True	1066	True	1.0	True	1	True	ENST00000614942	ENST00000614942	ENST00000607873;ENST00000609188;ENST00000610414;ENST00000610774;ENST00000612157;ENST00000612256;ENST00000612772;ENST00000618568;ENST00000618838;ENST00000619493;ENST00000622789	False	True	True	1.0	False	Stop_Codon	Stop_Codon	UFM1_independent
282	ENSG00000101194	SLC17A9	chr20	+							282	2905,2823,2423	491,563,574	1289,1861,1758	471,659,685	753	149	5.66213742559e-11	2.4382377981444e-09	0.539,0.498,0.455	0.351,0.358,0.337	0.149					RI	chr20|+|62966702|62968597|62966702|62966732|62967336|62968597	2.4382377981444e-09	0.149	0.4973333333333333	0.3486666666666667	16502					62966702	62966732	62967336	62968597								62966702	62968597	586,530,419,229,359,257	372,458,453,206,288,319	1947,1835,1551,854,1214,1182	491,563,574,471,659,685						282	chr20	+							282	2908,3598,3722	414,536,758	1435,2030,1875	538,633,508	753	149	4.42790248911e-11	1.8569516063705062e-09	0.582,0.57,0.493	0.345,0.388,0.422	0.163					1.8569516063705062e-09	0.163	0.5483333333333333	0.385	18955					62966702	62966732	62967336	62968597								62966702	62968597	514,659,734,276,339,291	409,627,526,262,347,300	1985,2312,2462,897,1344,1284	414,536,758,538,633,508						2.4382377981444e-09	0.149	20	+	62966702	62968597	62966702	62966732	62967336	62968597	1895	0	382	0	True	False	1.0		382	1	True	True	382	True	1.0	True	1	False	ENST00000488738	ENST00000488738	ENST00000370349;ENST00000370351;ENST00000459704;ENST00000483113	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
317	ENSG00000166913	YWHAB	chr20	+							317	832,806,1038	82,110,104	1326,1448,2010	40,66,82	2308	149	1.1657341758599999e-14	1.035982893677322e-12	0.396,0.321,0.392	0.682,0.586,0.613	-0.257					RI	chr20|+|44901530|44904116|44901530|44901833|44903992|44904116	1.035982893677322e-12	-0.257	0.3696666666666667	0.627	7944					44901530	44901833	44903992	44904116								44901530	44904116	17,28,37,60,54,72	40,19,52,85,85,114	775,759,949,1181,1309,1824	82,110,104,40,66,82						317	chr20	+							317	501,771,894	100,139,115	1297,1060,1492	62,40,96	2308	149	2.33146835171e-15	2.011391053710956e-13	0.244,0.264,0.334	0.575,0.631,0.501	-0.288					2.011391053710956e-13	-0.288	0.2806666666666667	0.569	6567					44901530	44901833	44903992	44904116								44901530	44904116	32,38,28,57,41,70	30,22,46,109,74,72	439,711,820,1131,945,1350	100,139,115,62,40,96						1.035982893677322e-12	-0.257	20	+	44901530	44904116	44901530	44901833	44903992	44904116	2586	0	2059	0	True	False	1.0		2059	1	True	True	2059	True	1.0	True	1	False	ENST00000631616	ENST00000631616	ENST00000353703;ENST00000372839;ENST00000428262;ENST00000445830;ENST00000477896;ENST00000479421;ENST00000633979	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
329	ENSG00000185513	L3MBTL1	chr20	+							329	0,8,1	17,11,24	0,0,0	7,4,6	263	149	0.0023833420136	0.0112767386013851	0.0,0.292,0.023	0.0,0.0,0.0	0.105					RI	chr20|+|43536096|43536458|43536096|43536294|43536408|43536458	0.0112767386013851	0.105	0.105	0.0	78					43536096	43536294	43536408	43536458								43536096	43536458	0,6,1,0,0,0	0,2,0,0,0,0	0,0,0,0,0,0	17,11,24,7,4,6						329	chr20	+							329	10,10,2	21,9,27	0,0,0	13,5,13	263	149	8.94419808772e-07	1.3779084758097216e-05	0.212,0.386,0.04	0.0,0.0,0.0	0.213					1.3779084758097216e-05	0.213	0.2126666666666666	0.0	110					43536096	43536294	43536408	43536458								43536096	43536458	2,10,2,0,0,0	8,3,1,0,0,0	0,0,0,0,0,0	21,9,27,13,5,13						0.0112767386013851	0.105	20	+	43536096	43536458	43536096	43536294	43536408	43536458	362	0	2547	0	True	False	0.0		2547	0	False	False	2547	True	0.0	False	1	False	ENST00000648421	ENST00000648421	ENST00000373133;ENST00000373134;ENST00000373135;ENST00000418998;ENST00000422861;ENST00000427442;ENST00000434666;ENST00000439769;ENST00000445228;ENST00000473981;ENST00000497347;ENST00000647827;ENST00000647860;ENST00000648570;ENST00000648715;ENST00000648774;ENST00000648786;ENST00000649084;ENST00000649501;ENST00000649698;ENST00000649917;ENST00000650349;ENST00000650484;ENST00000704961	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
342	ENSG00000101384	JAG1	chr20	-							342	46,16,27	2,9,0	9,6,28	0,0,0	533	149	7.05593215591e-05	0.00060176600806731	0.865,0.332,1.0	1.0,1.0,1.0	-0.268					RI	chr20|-|10648548|10649107|10648548|10648676|10649060|10649107	0.00060176600806731	-0.268	0.7323333333333333	1.0	143					10648548	10648676	10649060	10649107								10648548	10649107	13,6,17,3,0,7	7,0,0,0,0,5	26,10,10,6,6,16	2,9,0,0,0,0						342	chr20	-							342	18,6,2	0,0,0	17,4,7	0,4,2	533	149	4.58241267092e-05	0.00039533128742408	1.0,1.0,1.0	1.0,0.218,0.495	0.429					0.00039533128742408	0.429	1.0	0.571	60					10648548	10648676	10649060	10649107								10648548	10649107	18,6,2,17,3,3	0,0,0,0,1,2	0,0,0,0,0,2	0,0,0,0,4,2						0.00060176600806731	-0.268	20	-	10648548	10649107	10648548	10648676	10649060	10649107	559	0	316	0	True	False	1.0		316	1	True	True	316	True	1.0	True	1	False	ENST00000620743	ENST00000620743	ENST00000254958;ENST00000423891;ENST00000617965;ENST00000622545	False	False	False	0.0	False	CDS	CDS	UFM1_independent
377	ENSG00000125826	RBCK1	chr20	+							377	565,508,595	158,173,197	263,266,333	118,151,141	510	149	0.000284790814015	0.0019688131584441	0.511,0.462,0.469	0.394,0.34,0.408	0.1					RI	chr20|+|428490|429094|428490|428589|428950|429094	0.0019688131584441	0.1	0.4806666666666667	0.3806666666666666	3468					428490	428589	428950	429094								428490	429094	181,166,169,90,78,83	93,78,134,17,42,65	291,264,292,156,146,185	158,173,197,118,151,141						377	chr20	+							377	566,614,530	107,192,255	283,313,286	124,169,163	510	149	0.0083895602936	0.0309307415220087	0.607,0.483,0.378	0.4,0.351,0.339	0.126					0.0309307415220087	0.126	0.4893333333333333	0.3633333333333333	3602					428490	428589	428950	429094								428490	429094	136,231,114,106,106,53	84,108,153,57,60,57	346,275,263,120,147,176	107,192,255,124,169,163						0.0019688131584441	0.1	20	+	428490	429094	428490	428589	428950	429094	604	0	729	0	True	False	0.0		729	0	False	False	729	True	0.0	False	2	False	ENST00000468272;ENST00000697808	ENST00000468272;ENST00000697808	ENST00000353660;ENST00000356286;ENST00000382181;ENST00000382214;ENST00000415942;ENST00000621487;ENST00000697804;ENST00000697805;ENST00000697807;ENST00000697809;ENST00000697810	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
412	ENSG00000062822	POLD1	chr19	+							412	1188,829,999	108,84,119	369,625,570	172,197,194	718	149	0.0	0.0	0.695,0.672,0.635	0.308,0.397,0.379	0.306					RI	chr19|+|50415723|50416528|50415723|50415826|50416395|50416528	0.0	0.306	0.6673333333333333	0.3613333333333333	5454					50415723	50415826	50416395	50416528								50415723	50416528	132,83,74,29,35,58	378,257,370,115,185,188	678,489,555,225,405,324	108,84,119,172,197,194						412	chr19	+							412	691,1065,1167	166,143,172	351,571,450	101,108,166	718	149	0.00877205698931	0.0318739182662112	0.463,0.607,0.585	0.419,0.523,0.36	0.118					0.0318739182662112	0.118	0.5516666666666666	0.434	5151					50415723	50415826	50416395	50416528								50415723	50416528	76,129,105,34,52,67	293,306,425,138,194,159	322,630,637,179,325,224	166,143,172,101,108,166						0.0	0.306	19	+	50415723	50416528	50415723	50415826	50416395	50416528	805	0	2493	0	True	False	0.0		2493	0	False	False	2493	True	0.0	False	1	False	ENST00000596648	ENST00000596648	ENST00000440232;ENST00000593407;ENST00000593887;ENST00000593981;ENST00000595904;ENST00000597963;ENST00000599857;ENST00000600746;ENST00000600859;ENST00000601098;ENST00000613923;ENST00000643407;ENST00000644560;ENST00000687454	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
433	ENSG00000104805	NUCB1	chr19	+							433	206,216,136	53,153,119	61,51,59	37,128,45	651	149	0.0149532963939	0.049086516856207	0.471,0.244,0.207	0.274,0.084,0.231	0.111					RI	chr19|+|48921153|48921932|48921153|48921324|48921826|48921932	0.049086516856207	0.111	0.3073333333333333	0.1963333333333333	1264					48921153	48921324	48921826	48921932								48921153	48921932	12,8,17,1,2,7	51,41,32,2,3,13	143,167,87,58,46,39	53,153,119,37,128,45						433	chr19	+							433	193,200,221	75,106,88	32,46,66	57,54,50	651	149	1.68405003276e-08	4.134137458470586e-07	0.371,0.302,0.365	0.114,0.163,0.232	0.176					4.134137458470586e-07	0.176	0.346	0.1696666666666667	1188					48921153	48921324	48921826	48921932								48921153	48921932	32,32,16,3,11,8	42,41,40,6,11,8	119,127,165,23,24,50	75,106,88,57,54,50						0.049086516856207	0.111	19	+	48921153	48921932	48921153	48921324	48921826	48921932	779	0	3483	0	True	False	0.0		3483	0	False	False	3483	True	0.0	False	1	True	ENST00000706758	ENST00000706758	ENST00000405315;ENST00000407032;ENST00000411700;ENST00000424608;ENST00000451312;ENST00000452087;ENST00000465524;ENST00000469291;ENST00000485798;ENST00000492367;ENST00000706746;ENST00000706748;ENST00000706749;ENST00000706750;ENST00000706751;ENST00000706752;ENST00000706753;ENST00000706754;ENST00000706755;ENST00000706756;ENST00000706757;ENST00000706759;ENST00000706760	False	True	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
453	ENSG00000187244	BCAM	chr19	+							453	417,388,564	4,7,1	215,322,311	7,7,12	1127	149	0.000218367748754	0.0015672142435814	0.932,0.88,0.987	0.802,0.859,0.774	0.121					RI	chr19|+|44819581|44820822|44819581|44819726|44820704|44820822	0.0015672142435814	0.121	0.933	0.8116666666666666	2255					44819581	44819726	44820704	44820822								44819581	44820822	23,6,25,23,17,24	42,86,81,33,63,64	352,296,458,159,242,223	4,7,1,7,7,12						453	chr19	+							453	388,497,584	14,2,7	194,245,266	7,11,21	1127	149	8.4917771475e-05	0.00066341322372254	0.786,0.97,0.917	0.786,0.746,0.626	0.172					0.00066341322372254	0.172	0.891	0.7193333333333334	2236					44819581	44819726	44820704	44820822								44819581	44820822	27,13,23,13,4,25	13,37,96,17,36,42	348,447,465,164,205,199	14,2,7,7,11,21						0.0015672142435814	0.121	19	+	44819581	44820822	44819581	44819726	44820704	44820822	1241	0	409	0	True	False	1.0		409	1	True	True	409	True	1.0	True	1	True	ENST00000611077	ENST00000611077	ENST00000270233;ENST00000588714	False	True	True	1.0	True	Stop_Codon	Stop_Codon	UFM1_independent
491	ENSG00000167645	YIF1B	chr19	-							491	51,56,23	7,12,32	7,11,10	22,12,38	224	149	0.00014340764613	0.0011117265310608	0.829,0.756,0.323	0.175,0.379,0.149	0.402					RI	chr19|-|38307427|38307752|38307427|38307521|38307596|38307752	0.0011117265310608	0.402	0.636	0.2343333333333333	281					38307427	38307521	38307596	38307752								38307427	38307752	28,52,11,7,10,9	40,20,22,1,8,5	0,0,0,0,0,0	7,12,32,22,12,38						491	chr19	-							491	23,74,73	46,26,41	2,7,17	16,21,42	224	149	0.000215129539164	0.001449963489968	0.25,0.654,0.542	0.077,0.181,0.212	0.325					0.001449963489968	0.325	0.482	0.1566666666666666	388					38307427	38307521	38307596	38307752								38307427	38307752	17,50,44,1,7,8	13,51,50,1,4,12	0,0,0,0,0,0	46,26,41,16,21,42						0.0011117265310608	0.402	19	-	38307427	38307752	38307427	38307521	38307596	38307752	325	0	2301	0	True	False	0.0		2301	0	False	False	2301	True	0.0	False	2	False	ENST00000585563;ENST00000586319	ENST00000585563;ENST00000586319	ENST00000329420;ENST00000337679;ENST00000339413;ENST00000392124;ENST00000588002;ENST00000589151;ENST00000589247;ENST00000589644;ENST00000591755;ENST00000591784;ENST00000592246;ENST00000592694	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
499	ENSG00000075702	WDR62	chr19	+							499	197,310,298	100,170,133	93,86,99	109,97,125	388	149	2.09280370811e-11	9.722024498583726e-10	0.431,0.412,0.462	0.247,0.254,0.233	0.19					RI	chr19|+|36101663|36102851|36101663|36101774|36102013|36102851	9.722024498583726e-10	0.19	0.435	0.2446666666666666	1817					36101663	36101774	36102013	36102851								36101663	36102851	92,104,47,21,15,38	94,191,220,66,64,59	11,15,31,6,7,2	100,170,133,109,97,125						499	chr19	+							499	212,265,235	68,110,140	74,90,117	111,147,162	388	149	3.619327060279999e-14	2.5714254255330495e-12	0.545,0.481,0.392	0.204,0.19,0.217	0.269					2.5714254255330495e-12	0.269	0.4726666666666667	0.2036666666666666	1731					36101663	36101774	36102013	36102851								36101663	36102851	78,79,57,27,30,47	117,171,145,47,60,56	17,15,33,0,0,14	68,110,140,111,147,162						9.722024498583726e-10	0.19	19	+	36101663	36102851	36101663	36101774	36102013	36102851	1188	0	3223	0	True	False	1.0		3223	1	True	True	3223	True	1.0	True	1	False	ENST00000680773	ENST00000680773	ENST00000270301;ENST00000401500;ENST00000587391;ENST00000679357;ENST00000679422;ENST00000679598;ENST00000679682;ENST00000679714;ENST00000679757;ENST00000679858;ENST00000680211;ENST00000680280;ENST00000680349;ENST00000680403;ENST00000680564;ENST00000680590;ENST00000680597;ENST00000680739;ENST00000680806;ENST00000680997;ENST00000681088;ENST00000681608;ENST00000681625;ENST00000681648	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
543	ENSG00000105698	USF2	chr19	+							543	201,374,279	25,30,40	50,92,48	15,23,14	592	149	6.80085164753e-05	0.00058653758512874	0.669,0.758,0.637	0.456,0.502,0.463	0.214					RI	chr19|+|35269802|35270597|35269802|35270003|35270446|35270597	0.00058653758512874	0.214	0.6880000000000001	0.4736666666666667	1191					35269802	35270003	35270446	35270597								35269802	35270597	3,21,21,0,5,7	70,110,66,14,10,12	128,243,192,36,77,29	25,30,40,15,23,14						543	chr19	+							543	293,251,281	34,39,26	32,77,85	12,14,30	592	149	0.000592501981052	0.003410981376142	0.684,0.618,0.731	0.402,0.581,0.416	0.211					0.003410981376142	0.211	0.6776666666666666	0.4663333333333333	1174					35269802	35270003	35270446	35270597								35269802	35270597	16,13,7,2,1,0	63,47,103,7,28,29	214,191,171,23,48,56	34,39,26,12,14,30						0.00058653758512874	0.214	19	+	35269802	35270597	35269802	35270003	35270446	35270597	795	0	1994	0	True	False	2.0		1994	2	True	True	1994	True	2.0	True	1	False	ENST00000607959	ENST00000607959	ENST00000222305;ENST00000343550;ENST00000379134;ENST00000593708;ENST00000594064;ENST00000595068;ENST00000596380;ENST00000597671;ENST00000598058;ENST00000599471;ENST00000602164	False	False	False	0.0	False	Start_Codon	Start_Codon	UFM1_independent
558	ENSG00000006015	REX1BD	chr19	+							558	708,647,899	120,200,192	254,305,329	99,142,175	1323	149	1.56438372478e-07	3.026120189385161e-06	0.399,0.267,0.345	0.224,0.195,0.175	0.139					RI	chr19|+|18590853|18592336|18590853|18590933|18592107|18592336	3.026120189385161e-06	0.139	0.337	0.198	4070					18590853	18590933	18592107	18592336								18590853	18592336	78,61,82,28,14,60	58,97,170,42,57,12	572,489,647,184,234,257	120,200,192,99,142,175						558	chr19	+							558	658,783,854	149,117,254	159,332,440	123,153,244	1323	149	1.6544254855e-10	6.055197276930001e-09	0.332,0.43,0.275	0.127,0.196,0.169	0.182					6.055197276930001e-09	0.182	0.3456666666666667	0.164	4266					18590853	18590933	18592107	18592336								18590853	18592336	66,84,99,10,27,20	38,75,114,16,41,82	554,624,641,133,264,338	149,117,254,123,153,244						3.026120189385161e-06	0.139	19	+	18590853	18592336	18590853	18590933	18592107	18592336	1483	0	412	0	True	False	1.0		412	1	True	True	412	True	1.0	True	1	False	ENST00000600997	ENST00000600997	ENST00000358607;ENST00000450195;ENST00000595077;ENST00000595490;ENST00000597371;ENST00000598375;ENST00000601736	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_independent
614	ENSG00000269858	EGLN2	chr19	+							614	122,78,80	56,65,80	26,42,31	44,52,49	358	149	0.00108566873423	0.00596000060725	0.476,0.333,0.294	0.197,0.252,0.208	0.149					RI	chr19|+|40807137|40807551|40807137|40807274|40807483|40807551	0.00596000060725	0.149	0.3676666666666666	0.219	725					40807137	40807274	40807483	40807551								40807137	40807551	53,28,40,11,16,12	39,35,33,12,20,7	30,15,7,3,6,12	56,65,80,44,52,49						614	chr19	+							614	121,123,137	74,66,107	32,29,26	35,47,60	358	149	1.14467856205e-06	1.7110677812425616e-05	0.405,0.437,0.348	0.276,0.204,0.153	0.186					1.7110677812425616e-05	0.186	0.3966666666666666	0.211	857					40807137	40807274	40807483	40807551								40807137	40807551	35,45,24,3,21,3	62,70,92,26,8,18	24,8,21,3,0,5	74,66,107,35,47,60						0.00596000060725	0.149	19	+	40807137	40807551	40807137	40807274	40807483	40807551	414	0	1326	0	True	False	0.0		1326	0	False	False	1326	True	0.0	False	1	False	ENST00000593477	ENST00000593477	ENST00000303961;ENST00000406058;ENST00000593445;ENST00000593726;ENST00000594140;ENST00000595051;ENST00000595621;ENST00000597746;ENST00000599579;ENST00000602166	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
617	ENSG00000187266	EPOR	chr19	-							617	59,34,32	3,0,1	41,43,53	0,12,6	263	149	0.00305368938613	0.0137989854942882	0.918,1.0,0.948	1.0,0.67,0.833	0.121					RI	chr19|-|11382846|11383232|11382846|11382982|11383096|11383232	0.0137989854942882	0.121	0.9553333333333334	0.8343333333333334	284					11382846	11382982	11383096	11383232								11382846	11383232	45,20,31,24,37,19	14,21,1,19,7,34	0,0,0,0,0,0	3,0,1,0,12,6						617	chr19	-							617	61,66,111	0,1,0	18,65,57	6,8,0	263	149	4.15742710769e-06	5.187335186640477e-05	1.0,0.974,1.0	0.63,0.822,1.0	0.174					5.187335186640477e-05	0.174	0.9913333333333332	0.8173333333333334	393					11382846	11382982	11383096	11383232								11382846	11383232	31,60,75,7,48,41	30,6,41,12,22,18	0,0,0,0,0,0	0,1,0,6,8,0						0.0137989854942882	0.121	19	-	11382846	11383232	11382846	11382982	11383096	11383232	386	0	919	0	True	False	1.0		919	1	True	True	919	True	1.0	True	2	False	ENST00000588681;ENST00000589402	ENST00000588681;ENST00000589402	ENST00000222139;ENST00000586890;ENST00000588859;ENST00000591958;ENST00000592375	False	False	False	0.0	False	NonCoding	NonCoding	UFM1_independent
800	ENSG00000141577	CEP131	chr17	-							800	46,159,55	161,179,97	21,45,15	70,101,110	220	149	0.0065447296424	0.0252563135098784	0.162,0.376,0.277	0.169,0.232,0.085	0.11					RI	chr17|-|81189596|81189975|81189596|81189843|81189914|81189975	0.0252563135098784	0.11	0.2716666666666666	0.162	1059					81189596	81189843	81189914	81189975								81189596	81189975	43,91,46,19,39,15	21,119,30,14,21,4	0,0,0,0,0,0	161,179,97,70,101,110						800	chr17	-							800	46,80,113	92,100,193	16,20,20	63,118,102	220	149	4.85190776445e-10	1.6011295622685e-08	0.253,0.351,0.284	0.147,0.103,0.117	0.174					1.6011295622685e-08	0.174	0.296	0.1223333333333333	963					81189596	81189843	81189914	81189975								81189596	81189975	34,62,107,11,12,15	32,44,41,9,9,10	0,0,0,0,0,0	92,100,193,63,118,102						0.0252563135098784	0.11	17	-	81189596	81189975	81189596	81189843	81189914	81189975	379	0	882	0	True	False	0.0		882	0	False	False	882	True	0.0	False	1	True	ENST00000570817	ENST00000570817	ENST00000269392;ENST00000374782;ENST00000450824;ENST00000571292;ENST00000573053;ENST00000575907	False	True	True	1.0	False	CDS	CDS	UFM1_independent
809	ENSG00000141524	TMC6	chr17	-							809	126,128,91	71,54,71	18,81,36	40,65,46	329	149	0.00104375051826	0.0057982379316925	0.446,0.518,0.367	0.169,0.361,0.262	0.18					RI	chr17|-|78120176|78121164|78120176|78120832|78121012|78121164	0.0057982379316925	0.18	0.4436666666666666	0.264	827					78120176	78120832	78121012	78121164								78120176	78121164	63,84,51,10,48,17	38,33,13,6,20,12	25,11,27,2,13,7	71,54,71,40,65,46						809	chr17	-							809	112,130,140	72,101,113	17,75,24	55,53,69	329	149	0.00128655328042	0.0065731770393031	0.413,0.368,0.359	0.123,0.391,0.136	0.163					0.0065731770393031	0.163	0.38	0.2166666666666666	961					78120176	78120832	78121012	78121164								78120176	78121164	41,64,60,14,28,8	61,33,57,3,24,8	10,33,23,0,23,8	72,101,113,55,53,69						0.0057982379316925	0.18	17	-	78120176	78121164	78120176	78120832	78121012	78121164	988	0	2476	0	True	False	1.0		2476	1	True	True	2476	True	1.0	True	1	False	ENST00000589553	ENST00000589553	ENST00000306591;ENST00000322914;ENST00000392467;ENST00000588087;ENST00000589271;ENST00000590602;ENST00000590934;ENST00000591756;ENST00000592063;ENST00000592076;ENST00000593044;ENST00000698545;ENST00000698546;ENST00000698547;ENST00000698548;ENST00000698549;ENST00000698550;ENST00000698551	False	False	False	0.0	False	3UTR	3UTR	UFM1_independent
820	ENSG00000100360	IFT27	chr22	-							820	6,34,2	0,0,0	11,20,21	1,4,6	385	149	5.67022988562e-08	1.2242904809373888e-06	1.0,1.0,1.0	0.81,0.659,0.575	0.319					RI	chr22|-|36775673|36776125|36775673|36775794|36776030|36776125	1.2242904809373888e-06	0.319	1.0	0.6813333333333333	105					36775673	36775794	36776030	36776125								36775673	36776125	0,0,2,5,2,11	4,33,0,6,16,8	2,1,0,0,2,2	0,0,0,1,4,6						820	chr22	-							820	2,2,23	0,18,2	8,40,30	0,0,0	385	149	1.96640239852e-05	0.00019726086519372	1.0,0.041,0.817	1.0,1.0,1.0	-0.381					0.00019726086519372	-0.381	0.6193333333333333	1.0	125					36775673	36775794	36776030	36776125								36775673	36776125	0,1,3,0,16,7	1,1,16,8,24,15	1,0,4,0,0,8	0,18,2,0,0,0						1.2242904809373888e-06	0.319	22	-	36775673	36776125	36775673	36775794	36776030	36776125	452	0	136	0	True	False	1.0		136	1	True	True	136	True	1.0	True	1	False	ENST00000471809	ENST00000471809	ENST00000340630;ENST00000417951;ENST00000430701;ENST00000433985;ENST00000465023;ENST00000476548	False	False	False	0.0	False	5UTR	5UTR	UFM1_independent
