ID...1.WT	GeneID	geneSymbol	chr.WT	strand.WT	longExonStart_0base.WT	longExonEnd.WT	shortES.WT	shortEE.WT	flankingES.WT	flankingEE.WT	ID...12.WT	IJC_SAMPLE_1.WT	SJC_SAMPLE_1.WT	IJC_SAMPLE_2.WT	SJC_SAMPLE_2.WT	IncFormLen.WT	SkipFormLen.WT	PValue.WT	FDR.WT	IncLevel1.WT	IncLevel2.WT	IncLevelDifference.WT	across_short_boundary_count.WT	long_to_flanking_count.WT	exclusive_to_long_count.WT	short_to_flanking_count.WT	event_type	ID	FDR_num.WT	dPSI_num.WT	mean_psi_ctrl.WT	mean_psi_case.WT	total_reads.WT	1stExonStart_0base.WT	1stExonEnd.WT	2ndExonStart_0base.WT	2ndExonEnd.WT	upstreamES.WT	upstreamEE.WT	downstreamES.WT	downstreamEE.WT	ID...14.WT	upstream_to_first_count.WT	first_to_downstream_count.WT	first_count.WT	upstream_to_second_count.WT	second_to_downstream_count.WT	second_count.WT	riExonStart_0base.WT	riExonEnd.WT	upstream_to_intron_count.WT	intron_to_downstream_count.WT	intron_count.WT	upstream_to_downstream_count.WT	exonStart_0base.WT	exonEnd.WT	upstream_to_target_count.WT	target_to_downstream_count.WT	target_count.WT	ID...1.UFM	chr.UFM	strand.UFM	longExonStart_0base.UFM	longExonEnd.UFM	shortES.UFM	shortEE.UFM	flankingES.UFM	flankingEE.UFM	ID...12.UFM	IJC_SAMPLE_1.UFM	SJC_SAMPLE_1.UFM	IJC_SAMPLE_2.UFM	SJC_SAMPLE_2.UFM	IncFormLen.UFM	SkipFormLen.UFM	PValue.UFM	FDR.UFM	IncLevel1.UFM	IncLevel2.UFM	IncLevelDifference.UFM	across_short_boundary_count.UFM	long_to_flanking_count.UFM	exclusive_to_long_count.UFM	short_to_flanking_count.UFM	FDR_num.UFM	dPSI_num.UFM	mean_psi_ctrl.UFM	mean_psi_case.UFM	total_reads.UFM	1stExonStart_0base.UFM	1stExonEnd.UFM	2ndExonStart_0base.UFM	2ndExonEnd.UFM	upstreamES.UFM	upstreamEE.UFM	downstreamES.UFM	downstreamEE.UFM	ID...14.UFM	upstream_to_first_count.UFM	first_to_downstream_count.UFM	first_count.UFM	upstream_to_second_count.UFM	second_to_downstream_count.UFM	second_count.UFM	riExonStart_0base.UFM	riExonEnd.UFM	upstream_to_intron_count.UFM	intron_to_downstream_count.UFM	intron_count.UFM	upstream_to_downstream_count.UFM	exonStart_0base.UFM	exonEnd.UFM	upstream_to_target_count.UFM	target_to_downstream_count.UFM	target_count.UFM	FDR	IncLevelDifference	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	inc_len_bp	exc_len_bp	inc_cds_overlap_bp	exc_cds_overlap_bp	inc_touches_cds	exc_touches_cds	inc_cds_overlap_mod3	exc_cds_overlap_mod3	delta_cds_overlap_bp	delta_cds_overlap_mod3	frameshift_candidate_inc	frameshift_candidate_delta	cds_overlap_bp	touches_cds	cds_overlap_mod3	frameshift_candidate	advanced_n_transcripts_matched	advanced_any_protein_pair	advanced_transcript_ids	inclusion_transcript_ids	exclusion_transcript_ids	advanced_overlaps_start_codon_any	advanced_overlaps_stop_codon_any	advanced_frameshift_any	advanced_frameshift_frac	advanced_nmd_proxy_any	RI_Position	Event_Position	dataset
805	ENSG00000147274	RBMX	chrX	-							805	5,8,6	9,7,13	29,27,19	5,2,8	309	149	6.1231005859e-06	7.435020354997784e-05	0.211,0.355,0.182	0.737,0.867,0.534	-0.463					RI	chrX|-|136879016|136879453|136879016|136879158|136879318|136879453	7.435020354997784e-05	-0.463	0.2493333333333333	0.7126666666666667	138					136879016	136879158	136879318	136879453								136879016	136879453	4,2,0,8,25,16	1,6,6,9,2,3	0,0,0,12,0,0	9,7,13,5,2,8						805	chrX	-							805	12,10,18	5,5,5	5,7,6	8,0,0	309	149	0.144611653738	0.2953364142454454	0.536,0.491,0.634	0.232,1.0,1.0	-0.19					0.2953364142454454	-0.19	0.5536666666666666	0.744	81					136879016	136879158	136879318	136879453								136879016	136879453	12,8,14,5,1,6	0,0,4,0,0,0	0,2,0,0,6,0	5,5,5,8,0,0						7.435020354997784e-05	-0.463	X	-	136879016	136879453	136879016	136879158	136879318	136879453	437	0	1411	0	True	False	1.0		1411	1	True	True	1411	True	1.0	True	1	False	ENST00000565907	ENST00000565907	ENST00000320676;ENST00000419968;ENST00000431446;ENST00000464781;ENST00000562646;ENST00000563370;ENST00000565438;ENST00000567262;ENST00000568578	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
909	ENSG00000141279	NPEPPS	chr17	+							909	246,283,268	101,88,87	252,346,348	48,51,90	721	149	0.00035694527024	0.002386901196414	0.335,0.399,0.389	0.52,0.584,0.444	-0.142					RI	chr17|+|47619008|47619784|47619008|47619164|47619736|47619784	0.002386901196414	-0.142	0.3743333333333333	0.516	2208					47619008	47619164	47619736	47619784								47619008	47619784	79,103,79,78,96,111	70,92,110,75,118,82	97,88,79,99,132,155	101,88,87,48,51,90						909	chr17	+							909	144,273,314	53,81,94	204,243,201	25,71,53	721	149	0.0930193621396	0.2112613493648155	0.36,0.411,0.408	0.628,0.414,0.439	-0.101					0.2112613493648155	-0.101	0.3929999999999999	0.4936666666666666	1756					47619008	47619164	47619736	47619784								47619008	47619784	57,86,91,65,28,56	32,54,100,66,76,75	55,133,123,73,139,70	53,81,94,25,71,53						0.002386901196414	-0.142	17	+	47619008	47619784	47619008	47619164	47619736	47619784	776	0	1664	0	True	False	2.0		1664	2	True	True	1664	True	2.0	True	4	False	ENST00000677710;ENST00000678496;ENST00000678909;ENST00000700481	ENST00000677710;ENST00000678496;ENST00000678909;ENST00000700481	ENST00000322157;ENST00000528565;ENST00000530173;ENST00000530514;ENST00000531486;ENST00000676492;ENST00000677120;ENST00000677226;ENST00000677370;ENST00000677664;ENST00000678262;ENST00000678461;ENST00000678902;ENST00000700479;ENST00000700480;ENST00000700497;ENST00000700499	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
922	ENSG00000159314	ARHGAP27	chr17	-							922	22,22,11	5,0,1	7,13,11	1,0,0	495	149	0.00252129052175	0.0117749836095742	0.57,1.0,0.768	0.678,1.0,1.0	-0.113					RI	chr17|-|45404600|45405106|45404600|45404681|45405027|45405106	0.0117749836095742	-0.113	0.7793333333333333	0.8926666666666667	93					45404600	45404681	45405027	45405106								45404600	45405106	6,3,4,0,11,0	14,14,7,7,2,5	2,5,0,0,0,6	5,0,1,1,0,0						922	chr17	-							922	9,24,26	2,2,2	6,14,4	1,1,10	495	149	0.0677435432053	0.1646527606546473	0.575,0.783,0.796	0.644,0.808,0.107	0.198					0.1646527606546473	0.198	0.718	0.5196666666666667	101					45404600	45404681	45405027	45405106								45404600	45405106	1,10,14,1,8,0	7,14,6,5,2,3	1,0,6,0,4,1	2,2,2,1,1,10						0.0117749836095742	-0.113	17	-	45404600	45405106	45404600	45404681	45405027	45405106	506	0	1927	0	True	False	1.0		1927	1	True	True	1927	True	1.0	True	1	False	ENST00000527678	ENST00000527678	ENST00000376922;ENST00000524404;ENST00000528384;ENST00000528677;ENST00000529357;ENST00000531735;ENST00000532038;ENST00000532667;ENST00000532891;ENST00000685559;ENST00000691061;ENST00000703660;ENST00000703662	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
924	ENSG00000006062	MAP3K14	chr17	-							924	42,12,39	11,9,25	72,41,86	13,12,20	643	149	0.0152084634962	0.0497908692785362	0.469,0.236,0.266	0.562,0.442,0.499	-0.177					RI	chr17|-|45270412|45271221|45270412|45270563|45271057|45271221	0.0497908692785362	-0.177	0.3236666666666666	0.501	382					45270412	45270563	45271057	45271221								45270412	45271221	8,1,9,16,7,8	11,11,10,6,8,29	23,0,20,50,26,49	11,9,25,13,12,20						924	chr17	-							924	34,18,51	11,12,9	77,69,40	17,7,26	643	149	0.570846442553	0.800906048632938	0.417,0.258,0.568	0.512,0.696,0.263	-0.076					0.800906048632938	-0.076	0.4143333333333333	0.4903333333333333	371					45270412	45270563	45271057	45271221								45270412	45271221	0,5,2,18,12,8	9,2,2,6,23,7	25,11,47,53,34,25	11,12,9,17,7,26						0.0497908692785362	-0.177	17	-	45270412	45271221	45270412	45270563	45271057	45271221	809	0	1238	0	True	False	2.0		1238	2	True	True	1238	True	2.0	True	1	False	ENST00000586644	ENST00000586644	ENST00000344686;ENST00000376926;ENST00000592267;ENST00000617331;ENST00000680632	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
935	ENSG00000141349	G6PC3	chr17	+							935	55,141,94	21,20,31	127,65,116	16,9,15	371	149	0.0122938789658	0.0420914120435531	0.513,0.739,0.549	0.761,0.744,0.756	-0.153					RI	chr17|+|44074968|44075451|44074968|44075087|44075309|44075451	0.0420914120435531	-0.153	0.6003333333333334	0.7536666666666667	710					44074968	44075087	44075309	44075451								44074968	44075451	12,16,20,11,7,15	19,55,22,24,14,17	24,70,52,92,44,84	21,20,31,16,9,15						935	chr17	+							935	134,62,76	11,14,14	31,117,112	22,16,14	371	149	0.306094347039	0.5195345030265658	0.83,0.64,0.686	0.361,0.746,0.763	0.095					0.5195345030265658	0.095	0.7186666666666667	0.6233333333333333	623					44074968	44075087	44075309	44075451								44074968	44075451	78,17,17,4,46,19	10,7,21,22,5,17	46,38,38,5,66,76	11,14,14,22,16,14						0.0420914120435531	-0.153	17	+	44074968	44075451	44074968	44075087	44075309	44075451	483	0	2013	0	True	False	0.0		2013	0	False	False	2013	True	0.0	False	1	False	ENST00000590639	ENST00000590639	ENST00000269097;ENST00000585361;ENST00000588558;ENST00000590253;ENST00000591696;ENST00000593115;ENST00000696383;ENST00000696384;ENST00000696385;ENST00000696386;ENST00000696387;ENST00000696388;ENST00000696389;ENST00000696390;ENST00000696391;ENST00000696392;ENST00000696393;ENST00000696405	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
985	ENSG00000076604	TRAF4	chr17	+							985	270,246,320	257,255,185	191,261,236	92,146,145	218	149	0.00815920095298	0.030230948787718	0.418,0.397,0.542	0.587,0.55,0.527	-0.102					RI	chr17|+|28747842|28748178|28747842|28747947|28748016|28748178	0.030230948787718	-0.102	0.4523333333333333	0.5546666666666666	2604					28747842	28747947	28748016	28748178								28747842	28748178	126,123,144,96,117,92	209,170,261,136,198,190	0,0,0,0,0,0	257,255,185,92,146,145						985	chr17	+							985	227,231,242	165,173,262	132,161,173	89,184,131	218	149	0.989797255602	1.0	0.485,0.477,0.387	0.503,0.374,0.474	-0.001					1.0	-0.001	0.4496666666666666	0.4503333333333333	2170					28747842	28747947	28748016	28748178								28747842	28748178	79,131,128,48,78,64	201,175,196,120,125,147	0,0,0,0,0,0	165,173,262,89,184,131						0.030230948787718	-0.102	17	+	28747842	28748178	28747842	28747947	28748016	28748178	336	0	1570	0	True	False	1.0		1570	1	True	True	1570	True	1.0	True	1	False	ENST00000461195	ENST00000461195	ENST00000262395;ENST00000262396;ENST00000422344;ENST00000444415;ENST00000454852;ENST00000469529;ENST00000473421;ENST00000475329;ENST00000578917;ENST00000580073;ENST00000584944;ENST00000586813	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1042	ENSG00000177731	FLII	chr17	-							1042	156,160,257	129,162,155	141,185,196	71,72,101	232	149	0.000411732701702	0.0027060502967166	0.437,0.388,0.516	0.561,0.623,0.555	-0.133					RI	chr17|-|18245743|18246062|18245743|18245850|18245933|18246062	0.0027060502967166	-0.133	0.447	0.5796666666666667	1785					18245743	18245850	18245933	18246062								18245743	18246062	63,82,151,76,116,103	114,101,157,102,100,135	0,0,0,0,0,0	129,162,155,71,72,101						1042	chr17	-							1042	169,206,266	176,166,160	131,192,136	67,180,81	232	149	0.366227029464	0.5904017701369716	0.381,0.444,0.516	0.557,0.407,0.519	-0.047					0.5904017701369716	-0.047	0.447	0.4943333333333333	1930					18245743	18245850	18245933	18246062								18245743	18246062	109,118,181,80,105,69	81,118,140,69,122,88	0,0,0,0,1,0	176,166,160,67,180,81						0.0027060502967166	-0.133	17	-	18245743	18246062	18245743	18245850	18245933	18246062	319	0	1142	0	True	False	2.0		1142	2	True	True	1142	True	2.0	True	1	False	ENST00000487693	ENST00000487693	ENST00000327031;ENST00000465046;ENST00000474265;ENST00000487369;ENST00000493401;ENST00000493600;ENST00000545457;ENST00000577398;ENST00000577485;ENST00000578101;ENST00000578558;ENST00000579294;ENST00000581858	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1108	ENSG00000141503	MINK1	chr17	+							1108	125,83,140	4,15,3	25,93,119	1,1,0	607	149	2.8083714244e-05	0.0002773097193948	0.885,0.576,0.92	0.86,0.958,1.0	-0.146					RI	chr17|+|4889646|4890735|4889646|4889763|4890221|4890735	0.0002773097193948	-0.146	0.7936666666666666	0.9393333333333334	609					4889646	4889763	4890221	4890735								4889646	4890735	29,10,7,1,18,18	52,49,45,15,17,36	44,24,88,9,58,65	4,15,3,1,1,0						1108	chr17	+							1108	108,130,141	7,0,3	89,100,107	7,2,4	607	149	0.252187661991	0.4470094777703695	0.791,1.0,0.92	0.757,0.925,0.868	0.054					0.4470094777703695	0.054	0.9036666666666668	0.85	698					4889646	4889763	4890221	4890735								4889646	4890735	36,3,22,3,26,8	30,71,36,38,18,18	42,56,83,48,56,81	7,0,3,7,2,4						0.0002773097193948	-0.146	17	+	4889646	4890735	4889646	4889763	4890221	4890735	1089	0	1755	0	True	False	0.0		1755	0	False	False	1755	True	0.0	False	1	False	ENST00000572330	ENST00000572330	ENST00000347992;ENST00000355280;ENST00000453408;ENST00000571207;ENST00000574453;ENST00000664602	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1145	ENSG00000214087	ARL16	chr17	-							1145	338,303,434	16,13,15	463,431,635	0,2,4	490	149	2.03292938039e-12	1.2102837825778138e-10	0.865,0.876,0.898	1.0,0.985,0.98	-0.109					RI	chr17|-|81682033|81682675|81682033|81682149|81682490|81682675	1.2102837825778138e-10	-0.109	0.8796666666666667	0.9883333333333332	2654					81682033	81682149	81682490	81682675								81682033	81682675	121,72,151,150,116,139	55,66,74,108,75,141	162,165,209,205,240,355	16,13,15,0,2,4						1145	chr17	-							1145	366,431,449	3,6,10	444,395,539	5,6,19	490	149	0.204645112761	0.3848806714306069	0.974,0.956,0.932	0.964,0.952,0.896	0.017					0.3848806714306069	0.017	0.954	0.9373333333333334	2673					81682033	81682149	81682490	81682675								81682033	81682675	131,158,152,136,144,169	113,92,77,75,90,119	122,181,220,233,161,251	3,6,10,5,6,19						1.2102837825778138e-10	-0.109	17	-	81682033	81682675	81682033	81682149	81682490	81682675	642	0	708	0	True	False	0.0		708	0	False	False	708	True	0.0	False	1	False	ENST00000571082	ENST00000571082	ENST00000570561;ENST00000570910;ENST00000572704;ENST00000573392;ENST00000573569;ENST00000573715;ENST00000574938;ENST00000576135;ENST00000576914;ENST00000577142;ENST00000622299	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1146	ENSG00000214087	ARL16	chr17	-							1146	575,441,776	10,13,25	646,662,873	10,1,0	1012	149	1.78226061687e-08	4.219622433454378e-07	0.894,0.833,0.82	0.905,0.99,1.0	-0.116					RI	chr17|-|81682033|81683126|81682033|81682149|81683012|81683126	4.219622433454378e-07	-0.116	0.849	0.965	4032					81682033	81682149	81683012	81683126								81682033	81683126	121,72,151,150,116,139	41,30,70,21,57,50	413,339,555,475,489,684	10,13,25,10,1,0						1146	chr17	-							1146	566,708,791	5,11,10	654,619,851	12,9,1	1012	149	0.557391577987	0.7910899505202099	0.943,0.905,0.921	0.889,0.91,0.992	-0.007					0.7910899505202099	-0.007	0.923	0.9303333333333332	4237					81682033	81682149	81683012	81683126								81682033	81683126	131,158,152,136,144,169	45,79,84,35,54,43	390,471,555,483,421,639	5,11,10,12,9,1						4.219622433454378e-07	-0.116	17	-	81682033	81683126	81682033	81682149	81683012	81683126	1093	0	1032	0	True	False	0.0		1032	0	False	False	1032	True	0.0	False	1	False	ENST00000570910	ENST00000570910	ENST00000570561;ENST00000571082;ENST00000572704;ENST00000572937;ENST00000573392;ENST00000573569;ENST00000573715;ENST00000574938;ENST00000576135;ENST00000576914;ENST00000577142;ENST00000622299	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
1179	ENSG00000124067	SLC12A4	chr16	-							1179	42,19,22	72,80,112	84,101,43	137,109,51	228	149	1.53283361495e-05	0.0001623374046092	0.276,0.134,0.114	0.286,0.377,0.355	-0.165					RI	chr16|-|67950961|67951304|67950961|67951060|67951139|67951304	0.0001623374046092	-0.165	0.1746666666666667	0.3393333333333333	872					67950961	67951060	67951139	67951304								67950961	67951304	31,9,12,37,45,16	28,10,14,56,59,29	0,0,0,0,0,0	72,80,112,137,109,51						1179	chr16	-							1179	12,55,54	85,91,86	56,23,66	118,81,103	228	149	0.660217347962	0.8761137516530487	0.084,0.283,0.291	0.237,0.157,0.295	-0.01					0.8761137516530487	-0.01	0.2193333333333333	0.2296666666666666	830					67950961	67951060	67951139	67951304								67950961	67951304	6,32,32,28,8,45	9,32,37,34,18,28	0,0,0,0,0,0	85,91,86,118,81,103						0.0001623374046092	-0.165	16	-	67950961	67951304	67950961	67951060	67951139	67951304	343	0	1056	0	True	False	0.0		1056	0	False	False	1056	True	0.0	False	1	False	ENST00000573702	ENST00000573702	ENST00000316341;ENST00000537830;ENST00000541864;ENST00000570802;ENST00000572010;ENST00000572037;ENST00000572766;ENST00000573023;ENST00000574665;ENST00000576377;ENST00000576616	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1461	ENSG00000162004	CCDC78	chr16	-							1461	81,55,30	2,8,11	52,64,57	2,0,4	225	149	0.00185280703122	0.0091929660528741	0.964,0.82,0.644	0.945,1.0,0.904	-0.14					RI	chr16|-|722921|723161|722921|723018|723094|723161	0.0091929660528741	-0.14	0.8093333333333333	0.9496666666666668	366					722921	723018	723094	723161								722921	723161	61,34,15,22,53,41	49,38,19,36,44,41	0,0,0,0,0,0	2,8,11,2,0,4						1461	chr16	-							1461	54,85,82	4,7,2	33,31,46	0,1,10	225	149	0.562859330996	0.7952989003006187	0.899,0.889,0.964	1.0,0.954,0.753	0.015					0.7952989003006187	0.015	0.9173333333333332	0.9023333333333332	355					722921	723018	723094	723161								722921	723161	30,67,52,22,26,16	37,49,52,21,16,39	0,0,0,0,0,0	4,7,2,0,1,10						0.0091929660528741	-0.14	16	-	722921	723161	722921	723018	723094	723161	240	0	332	0	True	False	2.0		332	2	True	True	332	True	2.0	True	2	False	ENST00000482152;ENST00000485091	ENST00000482152;ENST00000485091	ENST00000293889;ENST00000345165;ENST00000463539;ENST00000466708;ENST00000478979;ENST00000481804;ENST00000482878;ENST00000682391	False	False	False	0.0	False	CDS	CDS	UFM1_dependent
1498	ENSG00000041357	PSMA4	chr15	+							1498	222,236,283	217,242,390	199,274,312	121,148,254	412	149	4.92059609547e-06	6.272992777010819e-05	0.27,0.261,0.208	0.373,0.401,0.308	-0.114					RI	chr15|+|78542176|78542645|78542176|78542219|78542482|78542645	6.272992777010819e-05	-0.114	0.2463333333333333	0.3606666666666667	2898					78542176	78542219	78542482	78542645								78542176	78542645	66,79,95,44,63,102	83,70,88,72,90,78	73,87,100,83,121,132	217,242,390,121,148,254						1498	chr15	+							1498	197,233,308	248,380,360	159,200,180	187,126,178	412	149	0.00548781787592	0.021788910028061	0.223,0.182,0.236	0.235,0.365,0.268	-0.076					0.021788910028061	-0.076	0.2136666666666666	0.2893333333333333	2756					78542176	78542219	78542482	78542645								78542176	78542645	64,91,81,59,37,67	69,56,90,51,50,25	64,86,137,49,113,88	248,380,360,187,126,178						6.272992777010819e-05	-0.114	15	+	78542176	78542645	78542176	78542219	78542482	78542645	469	0	1898	0	True	False	2.0		1898	2	True	True	1898	True	2.0	True	1	False	ENST00000558639	ENST00000558639	ENST00000044462;ENST00000413382;ENST00000557929;ENST00000558281;ENST00000558341;ENST00000558635;ENST00000559082;ENST00000559146;ENST00000559365;ENST00000559437;ENST00000559934;ENST00000559948;ENST00000560033;ENST00000560099;ENST00000560217;ENST00000560737;ENST00000560842	False	False	False	0.0	False	5UTR	5UTR	UFM1_dependent
1573	ENSG00000166762	CATSPER2	chr15	-							1573	674,531,622	7,7,40	601,668,674	0,0,8	3145	149	0.000144867914674	0.0011216288545214	0.82,0.782,0.424	1.0,1.0,0.8	-0.258					RI	chr15|-|43632198|43635416|43632198|43632363|43635359|43635416	0.0011216288545214	-0.258	0.6753333333333333	0.9333333333333332	3832					43632198	43632363	43635359	43635416								43632198	43635416	19,29,48,27,18,35	16,49,19,14,11,35	639,453,555,560,639,604	7,7,40,0,0,8						1573	chr15	-							1573	693,789,704	7,6,46	597,678,537	0,4,11	3145	149	0.0603196023699	0.1507740392019148	0.824,0.862,0.42	1.0,0.889,0.698	-0.16					0.1507740392019148	-0.16	0.702	0.8623333333333333	4072					43632198	43632363	43635359	43635416								43632198	43635416	9,45,39,15,48,14	16,23,25,26,53,21	668,721,640,556,577,502	7,6,46,0,4,11						0.0011216288545214	-0.258	15	-	43632198	43635416	43632198	43632363	43635359	43635416	3218	0	1652	0	True	False	2.0		1652	2	True	True	1652	True	2.0	True	1	False	ENST00000469461	ENST00000469461	ENST00000321596;ENST00000381761;ENST00000396879;ENST00000419262;ENST00000433380;ENST00000450810;ENST00000472960	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
1588	ENSG00000092529	CAPN3	chr15	+							1588	6,13,0	9,21,36	10,8,18	16,6,18	581	149	0.00189074038499	0.0093575625833403	0.146,0.137,0.0	0.138,0.255,0.204	-0.105					RI	chr15|+|42409930|42410496|42409930|42409995|42410427|42410496	0.0093575625833403	-0.105	0.0943333333333333	0.199	161					42409930	42409995	42410427	42410496								42409930	42410496	0,1,0,2,0,5	0,12,0,0,0,0	6,0,0,8,8,13	9,21,36,16,6,18						1588	chr15	+							1588	10,2,2	15,8,14	11,1,21	11,14,18	581	149	0.0878445314523	0.2016317466516304	0.146,0.06,0.035	0.204,0.018,0.23	-0.07					0.2016317466516304	-0.07	0.0803333333333333	0.1506666666666666	127					42409930	42409995	42410427	42410496								42409930	42410496	0,0,0,6,1,6	0,0,2,0,0,3	10,2,0,5,0,12	15,8,14,11,14,18						0.0093575625833403	-0.105	15	+	42409930	42410496	42409930	42409995	42410427	42410496	566	0	5053	0	True	False	1.0		5053	1	True	True	5053	True	1.0	True	1	False	ENST00000673774	ENST00000673774	ENST00000318023;ENST00000337571;ENST00000349748;ENST00000357568;ENST00000397163;ENST00000397200;ENST00000397204;ENST00000466222;ENST00000561817;ENST00000562199;ENST00000564503;ENST00000565274;ENST00000565559;ENST00000567071;ENST00000568153;ENST00000569136;ENST00000569827;ENST00000638141;ENST00000673646;ENST00000673684;ENST00000673687;ENST00000673692;ENST00000673705;ENST00000673743;ENST00000673750;ENST00000673771;ENST00000673839;ENST00000673851;ENST00000673854;ENST00000673886;ENST00000673890;ENST00000673893;ENST00000673928;ENST00000673936;ENST00000673939;ENST00000673950;ENST00000673978;ENST00000673987;ENST00000674011;ENST00000674018;ENST00000674027;ENST00000674041;ENST00000674052;ENST00000674093;ENST00000674119;ENST00000674130;ENST00000674135;ENST00000674139;ENST00000674146;ENST00000674149	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
1590	ENSG00000092529	CAPN3	chr15	+							1590	0,12,4	6,34,28	19,4,8	12,1,14	240	149	0.00114754133994	0.0062052235418977	0.0,0.18,0.081	0.496,0.713,0.262	-0.403					RI	chr15|+|42410427|42410666|42410427|42410496|42410587|42410666	0.0062052235418977	-0.403	0.087	0.4903333333333333	142					42410427	42410496	42410587	42410666								42410427	42410666	0,12,4,19,0,2	0,0,4,10,4,6	0,0,0,0,0,0	6,34,28,12,1,14						1590	chr15	+							1590	0,0,0	17,2,24	6,0,0	5,20,26	240	149	0.0608719266124	0.1517776898481765	0.0,0.0,0.0	0.427,0.0,0.0	-0.142					0.1517776898481765	-0.142	0.0	0.1423333333333333	100					42410427	42410496	42410587	42410666								42410427	42410666	0,0,0,0,0,0	0,0,0,6,0,0	0,0,0,0,0,0	17,2,24,5,20,26						0.0062052235418977	-0.403	15	+	42410427	42410666	42410427	42410496	42410587	42410666	239	0	5451	0	True	False	0.0		5451	0	False	False	5451	True	0.0	False	2	False	ENST00000466222;ENST00000674027	ENST00000466222;ENST00000674027	ENST00000318023;ENST00000337571;ENST00000349748;ENST00000357568;ENST00000397163;ENST00000397200;ENST00000397204;ENST00000561817;ENST00000562199;ENST00000564503;ENST00000565274;ENST00000565559;ENST00000567817;ENST00000568153;ENST00000569136;ENST00000569827;ENST00000638141;ENST00000673646;ENST00000673684;ENST00000673687;ENST00000673692;ENST00000673705;ENST00000673743;ENST00000673750;ENST00000673771;ENST00000673774;ENST00000673839;ENST00000673851;ENST00000673854;ENST00000673886;ENST00000673890;ENST00000673893;ENST00000673928;ENST00000673936;ENST00000673939;ENST00000673950;ENST00000673978;ENST00000673987;ENST00000674011;ENST00000674018;ENST00000674041;ENST00000674052;ENST00000674093;ENST00000674119;ENST00000674135;ENST00000674139;ENST00000674146;ENST00000674149	False	False	False	0.0	False	3UTR	3UTR	UFM1_dependent
1650	ENSG00000104936	DMPK	chr19	-							1650	31,41,72	8,15,26	68,135,110	9,6,18	438	149	8.92204420256e-05	0.000737331200136	0.569,0.482,0.485	0.72,0.884,0.675	-0.248					RI	chr19|-|45770970|45771396|45770970|45771060|45771349|45771396	0.000737331200136	-0.248	0.512	0.7596666666666667	539					45770970	45771060	45771349	45771396								45770970	45771396	5,12,11,6,38,31	4,10,22,20,29,26	22,19,39,42,68,53	8,15,26,9,6,18						1650	chr19	-							1650	50,68,55	12,6,0	72,120,89	9,2,7	438	149	0.549295464554	0.7830961544951855	0.586,0.794,1.0	0.731,0.953,0.812	-0.039					0.7830961544951855	-0.039	0.7933333333333333	0.832	490					45770970	45771060	45771349	45771396								45770970	45771396	0,16,16,6,59,26	5,16,20,39,25,29	45,36,19,27,36,34	12,6,0,9,2,7						0.000737331200136	-0.248	19	-	45770970	45771396	45770970	45771060	45771349	45771396	426	0	776	0	True	False	2.0		776	2	True	True	776	True	2.0	True	1	False	ENST00000683830	ENST00000683830	ENST00000291270;ENST00000343373;ENST00000354227;ENST00000447742;ENST00000458663;ENST00000588522;ENST00000593574;ENST00000596686;ENST00000597660;ENST00000598272;ENST00000600370;ENST00000600757;ENST00000674226;ENST00000682259;ENST00000682335;ENST00000682436;ENST00000682529;ENST00000682994;ENST00000683086;ENST00000684007;ENST00000684672	False	False	False	0.0	False	Stop_Codon	Stop_Codon	UFM1_dependent
