motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_710_ENST00000496064.5::1:2557834-2558342(+)	861	2.62545	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1037_ENST00000480353.5::9:127786240-127786700(+)	1188	2.62374	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1035_ENST00000689107.1::16:29799494-29799627(+)	1186	2.62354	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_727_ENST00000703397.1::19:52190174-52192352(+)	878	2.6176	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_523_ENST00000581552.5::17:8889222-8889972(-)	674	2.61714	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_375_ENST00000692792.1::10:110568086-110568937(+)	526	2.60675	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_922_ENST00000447379.1::9:124302054-124312508(+)	1073	2.59935	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_404_ENST00000673811.1::9:114424546-114424987(-)	555	2.59868	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1060_ENST00000304076.6::19:6828708-6828814(+)	1211	2.59345	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_353_ENST00000396068.6::7:36410704-36411058(+)	504	2.58664	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1317_ENST00000562955.2::1:43437902-43438698(+)	1468	2.58626	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_870_ENST00000641513.1::1:119721321-119723375(+)	1021	2.58145	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_519_ENST00000492875.1::9:114342125-114343707(-)	670	2.57922	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_278_ENST00000643088.1::16:2088325-2088445(+)	429	2.56535	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1321_ENST00000422525.1::22:43826113-43827513(-)	1472	2.56508	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_409_ENST00000474970.1::8:38428435-38429681(-)	560	2.55593	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1300_ENST00000673880.1::11:7701475-7701715(-)	1451	2.55523	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1083_ENST00000609864.5::19:58305445-58306087(+)	1234	2.54805	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_696_ENST00000567835.5::16:57620136-57641590(+)	847	2.54586	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_767_ENST00000563383.1::16:57372638-57379615(+)	918	2.53099	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=143::3:39098815-39099352(-)	144	2.52925	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=95::1:6094485-6095322(+)	96	2.51612	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=63::2:219280687-219281717(+)	64	2.51416	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1212_ENST00000395053.7::20:64070635-64071869(+)	1363	2.49821	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_927_ENST00000562119.5::16:15034553-15035448(+)	1078	2.49521	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_0_ENST00000570001.5::16:15034553-15035448(+)	151	2.49521	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_728_ENST00000687098.1::17:75592840-75594474(+)	879	2.48729	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_664_ENST00000436129.2::20:62006758-62007546(-)	815	2.48305	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_225_ENST00000382806.6::Y:19731930-19732045(-)	376	2.47333	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_355_ENST00000614357.4::17:50108417-50108611(+)	506	2.46588	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_242_ENST00000598913.5::19:39376791-39377484(+)	393	2.45546	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=145::9:130700935-130702133(+)	146	2.45306	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_876_ENST00000687461.1::3:129476801-129478015(+)	1027	2.45126	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_918_ENST00000525102.5::11:119029564-119030231(-)	1069	2.44989	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_735_ENST00000696628.1::X:154767061-154767255(+)	886	2.44908	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_288_ENST00000706544.1::7:75979579-75980338(+)	439	2.44846	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_485_ENST00000505897.5::17:50097564-50105370(+)	636	2.4451	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_564_ENST00000415844.1::3:38274375-38274988(+)	715	2.44409	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_141_ENST00000426488.6::16:31064685-31064903(-)	292	2.44262	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_318_ENST00000681188.1::11:61309960-61310294(-)	469	2.44246	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1262_ENST00000007708.7::17:50108232-50108318(+)	1413	2.43446	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=48::11:65107372-65107580(+)	49	2.43097	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_920_ENST00000648525.1::3:120689888-120690448(-)	1071	2.42886	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_707_ENST00000691582.1::3:66377967-66378409(+)	858	2.42742	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_848_ENST00000418251.6::2:113198884-113199082(+)	999	2.41995	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_120_ENST00000700367.1::5:151105303-151108454(-)	271	2.41838	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1074_ENST00000413280.5::2:217920236-217978764(-)	1225	2.41566	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=132::14:102050198-102050413(+)	133	2.40911	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_192_ENST00000679088.1::1:226885679-226888090(+)	343	2.40714	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=118::8:144357121-144357438(-)	119	2.40668	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_932_ENST00000677484.1::17:81695223-81695785(+)	1083	2.4064	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_791_ENST00000534546.5::11:125580204-125581210(+)	942	2.40175	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_20_ENST00000472561.5::10:44984970-44989273(+)	171	2.39786	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_712_ENST00000428098.5::6:31539274-31540321(-)	863	2.39648	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_543_ENST00000396801.7::12:6679183-6679454(-)	694	2.3943	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1065_ENST00000680403.1::19:36099617-36100747(+)	1216	2.39321	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1223_ENST00000700290.1::7:44254607-44258871(-)	1374	2.38837	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_273_ENST00000496610.2::X:153543168-153546087(+)	424	2.38536	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_249_ENST00000409474.8::2:201675271-201680837(-)	400	2.38455	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1179_ENST00000360304.8::3:123876617-123884205(-)	1330	2.384	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1226_ENST00000290541.7::1:151400187-151400441(+)	1377	2.38326	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=44::11:75425581-75426519(-)	45	2.37993	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1003_ENST00000471702.2::3:132559942-132561100(-)	1154	2.37827	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_746_ENST00000541964.1::11:61008845-61009571(+)	897	2.37359	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_392_ENST00000520102.1::8:23256685-23258032(+)	543	2.36611	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1316_ENST00000523420.6::8:41490689-41490869(+)	1467	2.36416	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1269_ENST00000376588.4::9:78308583-78317675(+)	1420	2.36127	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=54::3:52421754-52422759(+)	55	2.35189	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_402_ENST00000347941.4::11:64320903-64321006(+)	553	2.35163	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_726_ENST00000644167.1::13:20404242-20404634(-)	877	2.34975	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_662_ENST00000409720.5::2:219076445-219077245(-)	813	2.34798	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_774_ENST00000680999.1::17:75522521-75523249(+)	925	2.34459	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_764_ENST00000453855.6::20:35304069-35306665(-)	915	2.32687	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_845_ENST00000405801.2::7:5603617-5603862(+)	996	2.32659	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_78_ENST00000646290.1::5:135629376-135634768(+)	229	2.32608	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_945_ENST00000382554.4::14:24410208-24411075(+)	1096	2.3215	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1293_ENST00000396817.6::10:14935564-14936537(-)	1444	2.31445	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1019_ENST00000533060.5::11:2418591-2420221(-)	1170	2.30687	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_657_ENST00000588147.5::19:55147168-55149160(-)	808	2.30363	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=73::1:111762782-111762905(+)	74	2.29464	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_345_ENST00000310074.8::4:7043849-7054061(+)	496	2.28942	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1178_ENST00000677946.1::19:10156509-10159657(-)	1329	2.28726	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_604_ENST00000360108.7::1:181724537-181726064(+)	755	2.28723	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1090_ENST00000680313.1::14:102044698-102047816(+)	1241	2.28684	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_272_ENST00000696704.1::X:19355504-19355685(+)	423	2.28611	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1130_ENST00000547400.6::12:51915500-51916035(+)	1281	2.28526	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_189_ENST00000593504.5::19:45826373-45827509(-)	340	2.28525	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_1099_ENST00000425375.5::22:35345784-35346929(+)	1250	2.27757	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_804_ENST00000357036.9::7:74043920-74045221(+)	955	2.27182	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	ID=119::14:20455773-20455913(+)	120	2.2629	tp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_991_ENST00000651207.1::1:147285487-147286297(+)	1142	2.2553	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_624_ENST00000456763.6::15:41818305-41818518(+)	775	2.25512	fp
/Users/ranjithpapareddy/Desktop/Desktop-Ranjith-iMac/forGIT/UFMylation_Ribosome_stalling_RNA_Splicing/Part4_Splicing_Analysis/data/motifs/CisBP_Human_All.meme	M00742_2.00	HNRNPF	Const_877_ENST00000674459.1::10:116705278-116742429(-)	1028	2.24959	fp
